summary_level,year,market,turnover_bucket,consecutive_limit_up_count,symbol,trades,win_rate,average_gross_return,median_gross_return,average_net_return,median_net_return,total_net_pnl,profit_factor,max_drawdown,worst_trade,best_trade,average_turnover_twd,average_volume_ratio_20d,average_entry_price,average_shares,total_buy_notional,trade_share,abs_net_pnl_share
by_symbol,,TPEX,,,5381,15,0.8666666666666667,0.04125388886867234,0.029411764705882353,0.03629503995597339,0.02449908823529412,46826.466049999995,59.63370533005955,-421.02449999999953,-421.0245,9243.46005,382885627.06666666,8.167113909689897,29.483333333333334,2933.3333333333335,1254000.0,0.002557108762359359,0.0030458602653896274
by_symbol,,TPEX,,,5386,13,0.6153846153846154,0.02621729807799779,0.03,0.021317076832791677,0.02508503,22730.269400000005,4.4851138491784495,-2652.6983,-1999.0043,5970.2835,411581325.6923077,4.379413603918754,73.15384615384616,1000.0,951000.0,0.002216160927378111,0.002250220530732279
by_symbol,,TPEX,,,5392,14,0.9285714285714286,0.03108873988449728,0.03344924153079876,0.026169524887687624,0.02852082293807017,30255.177299999985,126.36360536240657,-241.33940000000075,-241.3394,4622.3859,984843757.7142857,4.3372317429004115,41.07142857142856,2000.0,1105800.0,0.002386634844868735,0.001933416392935116
by_symbol,,TPEX,,,5398,1,1.0,0.04247104247104247,0.04247104247104247,0.03750744787644788,0.03750744787644788,2914.3287,inf,0.0,2914.3287,2914.3287,358320286.0,10.726046779020132,25.9,3000.0,77700.0,0.00017047391749062393,0.0001833117724492597
by_symbol,,TPEX,,,5403,1,0.0,-0.01405152224824356,-0.01405152224824356,-0.01879473536299766,-0.01879473536299766,-1605.0704,0.0,-1605.0704,-1605.0704,-1605.0704,146221589.0,10.838945201512223,85.4,1000.0,85400.0,0.00017047391749062393,0.00010095920200416728
by_symbol,,TPEX,,,5410,3,1.0,0.046517888320184435,0.02491506228765572,0.04153851507362403,0.02001991845979615,9432.58,inf,0.0,744.9773,6919.8439,176340980.33333334,5.851128123155836,39.11666666666667,2000.0,234700.0,0.0005114217524718718,0.0005933108913107289
by_symbol,,TPEX,,,5425,7,0.8571428571428571,0.006875175480748594,0.017027863777089897,0.002050369171549156,0.012163472136223024,686.4109000000009,1.1402024913407338,-4895.853800000007,-4895.853800000007,1776.1037000000001,1442919516.142857,5.930247584768571,65.57142857142857,1000.0,459000.0,0.0011933174224343676,0.0006590754413420768
by_symbol,,TPEX,,,5426,17,0.6470588235294118,0.012857717762981433,0.014534883720930232,0.008009585521423569,0.009680212209302326,10650.52325,1.9143345317094673,-7752.44265,-7752.44265,4567.97115,608880883.9411764,10.111223165090628,27.788235294117644,3470.5882352941176,1465250.0,0.002898056597340607,0.0021352908957693725
by_symbol,,TPEX,,,5432,5,0.8,0.04822103101851716,0.06217616580310881,0.043235017218575963,0.05713574093264249,17599.8731,17.52884524991841,-1064.7974999999997,-1064.7975000000001,7386.2276,167711121.2,3.271358478917964,84.34,1000.0,421700.0,0.0008523695874531196,0.0012409869095727354
by_symbol,,TPEX,,,5438,5,0.6,0.012644793960019978,0.0341726618705036,0.007797491908369862,0.029241422661870502,2578.179900000001,1.4673962978813688,-5516.046899999999,-5022.521,3031.35735,278117343.4,17.988909263186674,29.05,3000.0,417650.0,0.0008523695874531196,0.0008560885378051362
by_symbol,,TPEX,,,5439,1,1.0,0.04378818737270876,0.04378818737270876,0.038819457230142566,0.038819457230142566,3812.0707,inf,0.0,3812.0707,3812.0707,630342135.0,4.789003897926472,98.2,1000.0,98200.0,0.00017047391749062393,0.00023977989741475974
by_symbol,,TPEX,,,5443,10,0.9,0.017679796085179975,0.02608010801080108,0.012812862560243856,0.021180421669666966,12778.2543,3.2928972613521954,-5572.9729,-5572.9729,3533.392,1479731796.6,2.8092432970207715,75.53999999999999,1100.0,803800.0,0.0017047391749062393,0.0015048362680440803
by_symbol,,TPEX,,,5452,10,0.6,0.03753911624583549,0.010901193282081025,0.03259475123159297,0.006060689529474191,29008.660549999997,7.294280520698816,-3614.00475,-2161.4682000000003,8956.86465,304382575.7,4.609074489607428,30.645,2800.0,836200.0,0.0017047391749062393,0.00240442992585855
by_symbol,,TPEX,,,5457,7,0.42857142857142855,0.012278656610325447,0.0,0.007432782128201789,-0.004798,2924.373699999999,2.2584947004519846,-1874.4935000000005,-874.2137,4083.4492,356964358.5714286,10.038463637944613,53.00000000000001,1285.7142857142858,449300.0,0.0011933174224343676,0.00047626681364755806
by_symbol,,TPEX,,,5460,3,1.0,0.041357554851053725,0.03626943005181347,0.03639830174468947,0.031330015544041454,9584.5915,inf,0.0,2182.9922,4378.2528,151379976.66666666,4.537448605810655,20.5,4333.333333333333,265300.0,0.0005114217524718718,0.0006028724405957052
by_symbol,,TPEX,,,5464,4,0.75,0.05641586242470148,0.06149367010816126,0.05139789697710757,0.056455906288409546,14108.308799999999,271.30000574767683,-52.19499999999971,-52.19500000000002,7391.0256,294460858.75,10.637987691159688,45.8375,1500.0,256700.0,0.0006818956699624957,0.0008939811793760484
by_symbol,,TPEX,,,5465,6,0.6666666666666666,0.00801920088930185,0.015848046188603464,0.0031899340250344625,0.0109882546565141,2326.3365,2.29271245137123,-1145.5071,-1145.5071,1193.6084,319018814.0,6.988302114825372,45.23333333333334,1833.3333333333333,490900.0,0.0010228435049437436,0.0003727144514696408
by_symbol,,TPEX,,,5468,1,1.0,0.030476190476190476,0.030476190476190476,0.02555936380952381,0.02555936380952381,2012.7999,inf,0.0,2012.7999,2012.7999,120454162.0,23.476750517733638,26.25,3000.0,78750.0,0.00017047391749062393,0.00012660545711768635
by_symbol,,TPEX,,,5475,11,0.45454545454545453,0.015269946229480214,0.0,0.01041240870913147,-0.004798,7461.0238500000005,1.8093153131356057,-4953.317550000001,-4296.4623,5530.392,541360664.5454545,5.914375936411087,45.28636363636363,2636.3636363636365,863600.0,0.0018752130923968633,0.0016290446216748052
by_symbol,,TPEX,,,5478,1,0.0,-0.0055248618784530384,-0.0055248618784530384,-0.01030132044198895,-0.01030132044198895,-932.2695,0.0,-932.2695,-932.2695,-932.2695,204240277.0,8.870863988531047,90.5,1000.0,90500.0,0.00017047391749062393,5.863991060630364e-05
by_symbol,,TPEX,,,5481,4,0.5,0.0024520085084368693,-0.0014667145593869734,-0.002355551872737526,-0.006258995839319922,-892.8290499999998,0.6468348414652325,-2528.07795,-1366.455,1554.6244,190377666.0,9.824822890699602,25.4125,3750.0,362550.0,0.0006818956699624957,0.00026187396917825125
by_symbol,,TPEX,,,5488,2,0.5,0.025641025641025564,0.025641025641025564,0.020743051282051207,0.020743051282051207,3855.2707999999857,9.083664135710439,-476.9212,-476.9212,4332.1919999999855,173413526.5,3.150598717040961,14.899999999999999,6500.0,193000.0,0.00034094783498124785,0.0003024940407721093
by_symbol,,TPEX,,,5489,2,0.5,0.003006012024048096,0.003006012024048096,-0.0018037084168336674,-0.0018037084168336674,-141.2314,0.45691009015133915,-260.0516,-260.0516,118.8202,221006973.0,10.799295008464476,52.05,1500.0,154000.0,0.00034094783498124785,2.3831100860051037e-05
by_symbol,,TPEX,,,5490,4,1.0,0.029316068885751733,0.02484880149456952,0.024403765533166186,0.019953916017542192,8270.8629,inf,0.0,168.7194,5090.78295,162851613.25,12.25368792363129,30.65,2750.0,331500.0,0.0006818956699624957,0.0005202386875179262
by_symbol,,TPEX,,,5493,2,0.5,0.003959276018099547,0.003959276018099547,-0.000854161199095023,-0.000854161199095023,-205.7129000000001,0.5703936008741115,-478.84040000000005,-478.84040000000005,273.12749999999994,349975342.0,8.53985531848324,94.1,1000.0,188200.0,0.00034094783498124785,4.729890920469872e-05
by_symbol,,TPEX,,,5498,15,0.8,0.03124459683201277,0.02631578947368421,0.026324774148964756,0.021415184210526315,34750.52844999998,7.096897233543805,-4628.174300000002,-2914.8755,8817.5253,1199223385.0666666,4.169273847257782,30.086666666666662,4400.0,1321100.0,0.002557108762359359,0.0029028392664160294
by_symbol,,TPEX,,,5508,5,0.6,0.02832217954215783,0.019130434782608695,0.023413751364122957,0.014257845217391305,8516.4354,7.004212321951177,-890.8184000000001,-890.8184,7380.47,265551192.2,4.585856505127394,68.52000000000001,1000.0,342600.0,0.0008523695874531196,0.0007141217142409102
by_symbol,,TPEX,,,5511,1,0.0,-0.023076923076923078,-0.023076923076923078,-0.027784946153846156,-0.027784946153846156,-1806.0215,0.0,-1806.0215,-1806.0215,-1806.0215,105198785.0,3.121754901815925,65.0,1000.0,65000.0,0.00017047391749062393,0.00011359906047882336
by_symbol,,TPEX,,,5512,5,0.8,0.03683512592887617,0.04230769230769231,0.03189350577287948,0.037344734615384616,14620.88365,21.536734373395664,-711.9380999999994,-711.9381,5920.196,839552418.4,9.415802139648658,13.05,7000.0,450900.0,0.0008523695874531196,0.0010092181319925296
by_symbol,,TPEX,,,5529,1,0.0,0.0,0.0,-0.004798,-0.004798,-432.53970000000004,0.0,-432.53970000000004,-432.53970000000004,-432.53970000000004,258255903.0,17.795463908929946,30.05,3000.0,90150.0,0.00017047391749062393,2.7206820926435323e-05
by_symbol,,TPEX,,,5530,2,0.5,0.03981481481481482,0.03981481481481482,0.03486157685185185,0.03486157685185185,3767.4493,15.676868087559848,-256.693,-256.693,4024.1423,269716082.0,7.494334216531922,53.75,1000.0,107500.0,0.00034094783498124785,0.0002692652707315953
by_symbol,,TPEX,,,5704,6,0.5,0.011986436476818242,0.006358773130831228,0.007141701360995127,0.0015359802743941165,4717.2523,1.7695694452537967,-4257.4102,-4257.4102,7393.4246,300832948.6666667,6.719560531425759,67.96666666666665,1000.0,407800.0,0.0010228435049437436,0.0010678379994594682
by_symbol,,TPEX,,,5864,4,0.75,0.012711043729860105,0.008293077252717284,0.007863483370357381,0.00346274254450894,1825.4741999999997,2.4309350663765716,-1275.7212,-1275.7212,2559.5501,516390703.75,2.3456011004945294,37.35,2250.0,325400.0,0.0006818956699624957,0.00027530880089421183
by_symbol,,TPEX,,,5905,3,1.0,0.057461021016795455,0.047619047619047616,0.052438980495850974,0.04263538095238095,15152.013200000001,inf,0.0,2267.87425,8944.62975,503543361.6666667,7.031455634404765,18.9,5333.333333333333,288300.0,0.0005114217524718718,0.0009530642153942961
by_symbol,,TPEX,,,6015,3,1.0,0.0300198750572596,0.03007518796992481,0.02510482756441135,0.025159924812030075,7165.306850000001,inf,0.0,1312.55625,3510.3616,226341540.66666666,14.3127279225191,14.533333333333331,6666.666666666667,281650.0,0.0005114217524718718,0.00045069902335186893
by_symbol,,TPEX,,,6016,3,0.6666666666666666,0.031157195235513177,0.04307116104868914,0.02623771333128991,0.0381052265917603,6755.48795,153.7468237512632,-44.226700000000164,-44.22670000000005,3747.486,844249691.0,9.421820056752415,25.866666666666664,3666.6666666666665,242500.0,0.0005114217524718718,0.00043048507857307896
by_symbol,,TPEX,,,6023,1,1.0,0.005747126436781609,0.005747126436781609,0.0009267183908045975,0.0009267183908045975,64.49959999999999,inf,0.0,64.49959999999999,64.49959999999999,144423139.0,28.304542668262282,69.6,1000.0,69600.0,0.00017047391749062393,4.057035844401583e-06
by_symbol,,TPEX,,,6101,1,1.0,0.07502930832356389,0.07502930832356389,0.06993876905041031,0.06993876905041031,5965.777,inf,0.0,5965.777,5965.777,121678752.0,4.254452930692896,42.65,2000.0,85300.0,0.00017047391749062393,0.00037524839113275965
by_symbol,,TPEX,,,6104,1,1.0,0.021450459652706845,0.021450459652706845,0.016568824310520938,0.016568824310520938,1622.0879,inf,0.0,1622.0879,1622.0879,195179493.0,2.1750297674499808,97.9,1000.0,97900.0,0.00017047391749062393,0.00010202960565755588
by_symbol,,TPEX,,,6109,1,1.0,0.04568527918781726,0.04568527918781726,0.04070915228426396,0.04070915228426396,4009.8514999999998,inf,0.0,4009.8514999999998,4009.8514999999998,130618233.0,4.063274524521844,19.7,5000.0,98500.0,0.00017047391749062393,0.00025222034347852475
by_symbol,,TPEX,,,6111,3,1.0,0.029860563593241102,0.0273972602739726,0.02494613725579106,0.022492438356164383,4937.839,inf,0.0,594.0286,2701.8624,625247327.0,5.897502756037273,72.16666666666667,1000.0,216500.0,0.0005114217524718718,0.0003105909155542681
by_symbol,,TPEX,,,6113,14,0.9285714285714286,0.04862897220717266,0.05352828865336658,0.043641367844536906,0.0485215818559071,49726.46774999999,195.41416501434165,-255.77595000000292,-255.77594999999997,6796.9635,483473397.21428573,9.48963197025053,27.41428571428571,3214.285714285714,1168600.0,0.002386634844868735,0.003159980007190759
by_symbol,,TPEX,,,6114,4,0.5,0.020315289602993065,0.015455923760017327,0.015438080288830995,0.01059766111327702,6465.406300000001,3.6123213657206343,-2218.3761,-2218.3761,7198.3343,173734903.75,8.393466890333496,41.7625,2000.0,334100.0,0.0006818956699624957,0.0007180267140829257
by_symbol,,TPEX,,,6118,3,0.6666666666666666,0.013410121719192586,0.020366598778004074,0.008559835654609453,0.015489189409368635,2280.1879,1.7562899063451938,-3014.9654,-3014.9654,3774.1149,148106949.66666666,15.254377076130254,25.049999999999997,3666.6666666666665,272150.0,0.0005114217524718718,0.0005227078840354341
by_symbol,,TPEX,,,6122,11,0.8181818181818182,0.02431364392890002,0.023890784982935155,0.019420845031221236,0.01899963481228669,14346.878,12.871335375647345,-948.1028999999999,-948.1029000000001,3305.7604,829591216.6363636,5.631853872747978,47.45,1818.1818181818182,829800.0,0.0018752130923968633,0.0010544546987082811
by_symbol,,TPEX,,,6124,3,0.3333333333333333,0.023605203019927135,0.003929273084479371,0.018715166333352438,-0.0008840471512770141,4650.3356,4.288566747323848,-1414.0918999999994,-1369.0939,6064.4275,145873514.0,3.266143273124993,47.63333333333333,1666.6666666666667,234900.0,0.0005114217524718718,0.00047040014618466815
by_symbol,,TPEX,,,6125,10,0.7,0.017993803766238166,0.018121465563095192,0.013125645925353601,0.013252809968864684,8556.999299999992,4.355186537721675,-2152.1456,-1743.356,2774.123899999993,1317973717.8,3.8664649185125723,64.93499999999999,1200.0,728600.0,0.0017047391749062393,0.0008590753398266094
by_symbol,,TPEX,,,6126,6,0.6666666666666666,0.015422024519954105,0.032631057604388905,0.010563894046350804,0.027705829110789393,3248.9764999999998,1.4196421672828998,-6436.4943,-6436.4943,3324.2843000000003,579036737.0,10.160297373476261,37.791666666666664,2166.6666666666665,485450.0,0.0010228435049437436,0.0011783394466862505
by_symbol,,TPEX,,,6127,15,0.6,0.010485241458012053,0.008389261744966443,0.005646359501567267,0.003558552013422819,7316.718999999997,1.873990623453686,-3137.1261,-3137.1261,4454.8325,1173054637.5333333,4.307624033589724,39.86666666666667,2466.6666666666665,1277750.0,0.002557108762359359,0.0015133757587468002
by_symbol,,TPEX,,,6134,8,0.875,0.025458516011422475,0.01455841972145424,0.02056125325749394,0.009703656442960291,12797.710649999999,13.872172305133505,-994.2153000000003,-994.2153000000001,6724.9419,211499606.0,9.020401230462541,29.668749999999996,2875.0,664800.0,0.0013637913399249914,0.0009300508073171746
by_symbol,,TPEX,,,6140,16,0.6875,0.02922874595611445,0.02565569441999648,0.024316783075631558,0.02075766286745291,31223.73504999998,10.861466771716678,-1733.7237999999998,-1154.0403000000001,7758.7588,819485908.4375,5.930259863085563,36.528125,2437.5,1371050.0,0.002727582679849983,0.0023622918813023057
by_symbol,,TPEX,,,6143,3,0.6666666666666666,0.0015439197498768032,0.018711018711018712,-0.0032600999932279663,0.013840064449064448,-208.8651000000002,0.9318369105897745,-3064.1965,-3064.1965,1523.9171999999999,662498542.0,4.568040863509117,90.63333333333333,1000.0,271900.0,0.0005114217524718718,0.00037233931485211125
by_symbol,,TPEX,,,6147,5,0.4,0.025542227540686545,-0.0027816411682892906,0.02064463839550541,-0.007568795549374131,8034.029999999993,4.0844355907063665,-1714.3615999999997,-1170.1652,6569.675,3790488620.2,6.1641897821492195,72.02000000000001,1000.0,360100.0,0.0008523695874531196,0.0008330140316472905
by_symbol,,TPEX,,,6148,17,0.7647058823529411,0.025595742991776402,0.03148148148148148,0.020697945189851467,0.026560735185185185,26390.17650000001,7.340332069728112,-3594.4786999999924,-2613.4578999999926,4603.862,959949218.4117647,6.344871447956204,44.455882352941174,1882.3529411764705,1247000.0,0.002898056597340607,0.002183561640915102
by_symbol,,TPEX,,,6150,7,0.8571428571428571,0.0473372074188863,0.03832752613240418,0.04235463964716006,0.033380087108013934,26191.515799999997,17.94086937398734,-1546.0550000000003,-1546.055,9095.2444,365570337.0,5.923951715872957,86.1857142857143,1000.0,603300.0,0.0011933174224343676,0.001841945058956071
by_symbol,,TPEX,,,6151,7,0.7142857142857143,0.0538376110031147,0.02557544757033248,0.04882969815781356,0.020677728900255755,31162.3216,24.96939775913596,-1300.0878000000002,-947.4348,23964.4979,340152972.0,9.293181445997108,40.27142857142858,2000.0,563800.0,0.0011933174224343676,0.0021236668341649886
by_symbol,,TPEX,,,6156,2,1.0,0.032041576244545074,0.032041576244545074,0.027118646138767598,0.027118646138767598,4937.641649999985,inf,0.0,1626.1661999999856,3311.47545,376556738.5,6.9782756691824765,30.9,3000.0,185400.0,0.00034094783498124785,0.00031057850220559687
by_symbol,,TPEX,,,6158,4,0.5,0.006366952387709257,-0.0043540771480386235,0.00154412764034958,-0.00913510060123842,-154.4929000000002,0.963331211351071,-2247.1125,-2247.1125,3634.15,152896123.0,10.084896855556753,36.412499999999994,2250.0,322850.0,0.0006818956699624957,0.0005203042294957039
by_symbol,,TPEX,,,6160,6,0.6666666666666666,0.0319250409338018,0.031675903007469385,0.02700256519920091,0.026754398661643267,13093.8233,8.368600917682883,-1776.9755000000005,-1630.3115,7251.68625,400405058.3333333,9.003089535169652,31.075,2666.6666666666665,488900.0,0.0010228435049437436,0.0010471478437789922
by_symbol,,TPEX,,,6161,8,0.75,0.03902128286458026,0.040293881022157044,0.03407113888269127,0.03533877518005166,18971.882,11.808663027522382,-1507.1912000000011,-1507.1912,7619.8051,262255175.375,6.047959640641961,55.6125,1250.0,530200.0,0.0013637913399249914,0.001414145386801953
by_symbol,,TPEX,,,6163,15,0.6,0.012689774461458652,0.005649717514124294,0.007842297030833424,0.0008296892655367232,10395.352050000001,2.843857509814551,-3124.1533999999992,-2194.3861,4031.2026,654417963.1333333,7.663639003775136,39.03999999999999,2733.3333333333335,1165500.0,0.002557108762359359,0.0013631101414177261
by_symbol,,TPEX,,,6167,5,0.4,0.008504093840777424,0.0,0.0036729363788922304,-0.004798,1599.788950000001,1.3346073130796974,-4781.0938,-3939.7645,6283.46525,319248944.2,8.164199791415395,18.609999999999996,4800.0,445100.0,0.0008523695874531196,0.0007020902293614212
by_symbol,,TPEX,,,6170,3,0.3333333333333333,0.013336783988957901,0.0,0.008486783868184956,-0.004798,921.4767000000002,1.5749324367113784,-1299.5229,-1299.5229,2524.2332,392689050.6666667,9.770715012520665,53.46666666666667,1333.3333333333333,202400.0,0.0005114217524718718,0.0002595883562436998
by_symbol,,TPEX,,,6173,9,0.7777777777777778,0.01933556813623555,0.011142061281337047,0.01446217875607237,0.006300618384401113,8980.2861,7.639403173637115,-1348.4625,-1348.4625,4210.9909,1546076979.3333333,6.791024270375051,65.08333333333333,1222.2222222222222,681900.0,0.0015342652574156155,0.0007350158363046294
by_symbol,,TPEX,,,6174,6,0.8333333333333334,0.034327914433775315,0.03842050312835794,0.029396069895398027,0.033472701586660464,15806.335449999984,40.88328331417343,-396.3148000000001,-396.31480000000005,5029.9425,199710543.5,4.776982741590696,37.083333333333336,2500.0,536000.0,0.0010228435049437436,0.0010440777336265506
by_symbol,,TPEX,,,6175,9,0.6666666666666666,0.01495662020435755,0.02011173184357542,0.010100304342180764,0.015235316201117318,7786.987299999999,2.642532480832203,-4043.0065999999997,-3728.5493,6001.0939,700356551.5555556,5.65290615017855,49.86666666666666,1666.6666666666667,723000.0,0.0015342652574156155,0.0010862023961714991
by_symbol,,TPEX,,,6179,7,0.5714285714285714,0.01643719574212706,0.004918032786885246,0.011575107115928506,0.00010085737704917982,7259.599299999973,4.09417393068705,-1311.0380999999998,-1311.0381,8385.11325,298945937.28571427,5.393111838406877,32.292857142857144,2714.285714285714,604550.0,0.0011933174224343676,0.00075178476389907
by_symbol,,TPEX,,,6180,2,1.0,0.03625058580471416,0.03625058580471416,0.03131124477066158,0.03131124477066158,5958.1183,inf,0.0,2524.8162,3433.3021,138256105.0,2.9678163605393424,47.675,2000.0,190700.0,0.00034094783498124785,0.00037476665759609407
by_symbol,,TPEX,,,6182,10,0.7,0.020832919175799845,0.019978168647200378,0.015953691623933404,0.015102273767644944,13770.954149999998,7.725638575160102,-1630.6519000000008,-1449.8035,4690.0377,1161394058.1,4.727030961670649,33.575,2600.0,835650.0,0.0017047391749062393,0.0011237754765706259
by_symbol,,TPEX,,,6185,2,0.5,0.002823944697749669,0.002823944697749669,-0.0019850658626268565,-0.0019850658626268565,-694.79295,0.6458673013392499,-1961.9565,-1961.9565,1267.16355,277398702.5,5.344098389510003,22.825,4000.0,175950.0,0.00034094783498124785,0.00020311220207142112
by_symbol,,TPEX,,,6186,1,1.0,0.030303030303030304,0.030303030303030304,0.025386878787878788,0.025386878787878788,1675.534,inf,0.0,1675.534,1675.534,160291753.0,4.691475397953133,66.0,1000.0,66000.0,0.00017047391749062393,0.00010539137446609845
by_symbol,,TPEX,,,6187,2,0.5,0.009893246187363834,0.009893246187363834,0.005056672420479303,0.005056672420479303,872.7253999999999,2.2852716310943326,-679.0202,-679.0202,1551.7456,1138831719.0,5.2112925911918415,95.9,1000.0,191800.0,0.00034094783498124785,0.0001403155494152704
by_symbol,,TPEX,,,6188,5,0.8,0.03825856581842342,0.022292993630573247,0.03331139567029739,0.017408073248407645,15057.510699999999,407.63334296524096,-37.02970000000005,-37.02970000000005,7346.4042,1472043047.2,4.320509894644669,82.36,1000.0,411800.0,0.0008523695874531196,0.0009517783409164593
by_symbol,,TPEX,,,6190,3,0.6666666666666666,0.0065297238478590055,0.011494252873563218,0.001706264454576202,0.006651436781609195,870.7210999999998,1.7683597527259916,-1133.2206,-1133.2206,1425.2667,1052184298.6666666,11.17820890199996,42.416666666666664,2000.0,254500.0,0.0005114217524718718,0.00019732804390733142
by_symbol,,TPEX,,,6194,5,1.0,0.0340455841454504,0.027918781725888325,0.02911484041286728,0.023011926395939086,12536.071199999998,inf,0.0,1149.1752999999999,4166.5578,222599284.6,9.040250966428372,41.83,2000.0,418300.0,0.0008523695874531196,0.0007885210172833687
by_symbol,,TPEX,,,6203,3,0.3333333333333333,-0.004347779698269424,0.0,-0.009128827705225872,-0.004798000000000001,-2199.7309,0.014706321705400843,-2232.5637,-1887.5875,32.83280000000002,147539259.0,7.980814015202618,76.7,1000.0,230100.0,0.0005114217524718718,0.00014249382635368117
by_symbol,,TPEX,,,6204,4,0.75,0.023095391250954177,0.019285917355780523,0.018207342320466703,0.014412721564010331,6203.8121,37.71444364156291,-168.97469999999976,-168.97469999999998,4056.8719,181203351.75,4.364639642990087,86.775,1000.0,347100.0,0.0006818956699624957,0.0004114779144525899
by_symbol,,TPEX,,,6207,11,0.7272727272727273,0.01644021872442226,0.016483516483516484,0.011578118311615739,0.011621247252747251,7397.4748,4.327338092121452,-1452.3908000000001,-1452.3908000000001,2417.9058999999997,852311495.0,5.018705348091168,63.122727272727275,1090.909090909091,741900.0,0.0018752130923968633,0.0007449869160204256
by_symbol,,TPEX,,,6208,3,0.6666666666666666,0.01736111111111111,0.010416666666666666,0.012495420138888887,0.005578052083333334,2073.8041999999996,6.732395682108923,-361.7692000000002,-361.76920000000007,2114.2776,233471802.33333334,15.410955001108249,63.53333333333334,1000.0,190600.0,0.0005114217524718718,0.00017595332680003475
by_symbol,,TPEX,,,6217,10,0.8,0.014447858980031283,0.012296434677563167,0.00959352677786814,0.007450490878755349,7583.937750000014,7.663661448425143,-804.1629000000003,-804.1629,3210.0919,1071664804.9,5.5413746626316565,49.385000000000005,1700.0,775700.0,0.0017047391749062393,0.0006202048121934475
by_symbol,,TPEX,,,6218,12,0.75,0.035372124730021874,0.02683976517749041,0.030436208815699518,0.021937116933063376,30038.81195,14.308226552632275,-1053.9504000000015,-1053.9504,8674.587449999999,234305734.0,9.81197733185869,31.583333333333332,2750.0,1015950.0,0.002045687009887487,0.002173398039502106
by_symbol,,TPEX,,,6219,1,0.0,-0.007326007326007326,-0.007326007326007326,-0.012095443223443223,-0.012095443223443223,-660.4112,0.0,-660.4112,-660.4112,-660.4112,227988618.0,2.7022966728419333,54.6,1000.0,54600.0,0.00017047391749062393,4.1539977154032944e-05
by_symbol,,TPEX,,,6227,8,0.625,0.02280461444226271,0.021585298886381797,0.01791769925055233,0.016703137806023793,11768.221,5.864912539254349,-1630.0019,-1153.0807,4822.754,597314042.625,10.836325706492996,75.7125,1250.0,702900.0,0.0013637913399249914,0.0010445340712193327
by_symbol,,TPEX,,,6228,2,1.0,0.08124757310307154,0.08124757310307154,0.07613278881554267,0.07613278881554267,11900.5553,inf,0.0,5528.1813,6372.374,133413453.0,4.037183119515103,57.25,1500.0,156300.0,0.00034094783498124785,0.0007485469587467712
by_symbol,,TPEX,,,6229,3,1.0,0.043588829471182415,0.05696969696969697,0.03862087662507427,0.051949572121212116,8680.8004,inf,0.0,537.6005,4285.8396999999995,178290493.66666666,10.026277483045293,37.550000000000004,2000.0,225300.0,0.0005114217524718718,0.0005460238262081564
by_symbol,,TPEX,,,6233,5,0.8,0.023999972575473826,0.0311284046692607,0.019108396682402055,0.026209035019455252,7871.4294,7.709720760508897,-1173.13815,-1173.13815,3894.02235,268822930.0,6.1552108022980585,30.220000000000006,2800.0,414750.0,0.0008523695874531196,0.0006426954317925441
by_symbol,,TPEX,,,6234,15,0.6666666666666666,0.027889442383812173,0.013461538461538462,0.022982701447957696,0.008611051923076924,28074.911799999998,10.321981763589683,-1939.1814,-919.64895,7465.6861,307361631.2,5.127104801809504,32.88000000000001,2600.0,1248800.0,0.002557108762359359,0.0021447882711552826
by_symbol,,TPEX,,,6237,10,0.7,0.023795647287767778,0.02124309249979765,0.01890486805899277,0.016362265682140942,13974.328700000002,20.260518643492656,-259.5717999999997,-259.57180000000005,4561.1598,723646678.5,7.41844706807222,53.55499999999999,1400.0,720600.0,0.0017047391749062393,0.0009702611786497529
by_symbol,,TPEX,,,6244,12,0.75,0.016659740322948417,0.01759360937062636,0.011796783995429242,0.012727011887690287,11648.9934,2.4445409787081314,-4632.717000000001,-4632.717,3753.7234,1265440635.6666667,4.811917516609418,29.224999999999998,3083.3333333333335,1018400.0,0.002045687009887487,0.0017471963430373755
by_symbol,,TPEX,,,6245,1,1.0,0.011066398390342052,0.011066398390342052,0.006225250503018109,0.006225250503018109,618.7899,inf,0.0,618.7899,618.7899,1001600775.0,3.028849510111116,99.4,1000.0,99400.0,0.00017047391749062393,3.8921990282942395e-05
by_symbol,,TPEX,,,6246,1,1.0,0.025210084033613446,0.025210084033613446,0.02031378991596639,0.02031378991596639,1933.8728,inf,0.0,1933.8728,1933.8728,100386883.0,3.332155340652503,23.8,4000.0,95200.0,0.00017047391749062393,0.00012164092906178109
by_symbol,,TPEX,,,6259,2,0.5,0.008887404334118583,0.008887404334118583,0.004054752344619855,0.004054752344619855,174.05785000000014,1.0840133437388375,-2071.78815,-2071.78815,2245.846,131051390.0,3.7628531682579025,32.8,2500.0,160950.0,0.00034094783498124785,0.0002715799246749183
by_symbol,,TPEX,,,6261,2,1.0,0.025881638686516738,0.025881638686516738,0.020982726177278005,0.020982726177278005,3490.1249,inf,0.0,1412.9802,2077.1447,277522187.0,3.1971589473448008,82.65,1000.0,165300.0,0.00034094783498124785,0.0002195294516669637
by_symbol,,TPEX,,,6264,1,0.0,-0.008849557522123894,-0.008849557522123894,-0.013613053097345132,-0.013613053097345132,-1153.70625,0.0,-1153.70625,-1153.70625,-1153.70625,115437638.0,4.107220047205994,16.95,5000.0,84750.0,0.00017047391749062393,7.25683199610561e-05
