config_hash,event_types,event_type_count,min_turnover_twd,min_volume_ratio_20d,min_close_location,take_profit_pct,stop_loss_pct,path_assumption,market,require_foreign_not_selling_heavily,require_investment_trust_buying,avoid_margin_overcrowded,prefer_short_balance_rising_before_limit_up,foreign_heavy_sell_threshold,margin_crowding_threshold,fixed_notional_twd,commission_rate,commission_discount,sell_tax_rate,slippage_bps_per_side,minimum_commission_twd,capacity_participation_rate,train_start,train_end,test_start,test_end,train_rank_eligible,train_rank_score,train_trades,train_net_pnl,train_avg_net_return,train_median_net_return,train_win_rate,train_profit_factor,train_max_drawdown,train_daily_sharpe,train_avg_holding_minutes,train_avg_liquidity_twd,train_annualized_turnover_twd,train_capacity_proxy_twd,test_trades,test_net_pnl,test_avg_net_return,test_median_net_return,test_win_rate,test_profit_factor,test_max_drawdown,test_daily_sharpe,test_avg_holding_minutes,test_avg_liquidity_twd,test_annualized_turnover_twd,test_capacity_proxy_twd
3b3e963104c956db,near_limit_8_9,1,500000000.0,5.0,0.85,0.015,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
c6c863f4a96dd67c,near_limit_8_9,1,500000000.0,5.0,0.85,0.015,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
401e3bedfbfebcd1,near_limit_8_9,1,500000000.0,5.0,0.85,0.015,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
5aa97575c12dccb2,near_limit_8_9,1,500000000.0,5.0,0.85,0.02,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
f421173993e74999,near_limit_8_9,1,500000000.0,5.0,0.85,0.02,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
0aeccccb5dd71439,near_limit_8_9,1,500000000.0,5.0,0.85,0.02,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
34a7623e77bf96dd,near_limit_8_9,1,500000000.0,5.0,0.85,0.02,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
6b29f150e66f5645,near_limit_8_9,1,500000000.0,5.0,0.85,0.03,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
c6fb8307ebfa5127,near_limit_8_9,1,500000000.0,5.0,0.85,0.03,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
13830f656e6ee3f4,near_limit_8_9,1,500000000.0,5.0,0.85,0.03,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
eb6cf8e05a8ae50f,near_limit_8_9,1,500000000.0,5.0,0.85,0.03,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
ddf905b25155efc0,near_limit_8_9,1,500000000.0,5.0,0.85,0.04,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
e9ff4d065a039b23,near_limit_8_9,1,500000000.0,5.0,0.85,0.04,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
d071244c42f5a011,near_limit_8_9,1,500000000.0,5.0,0.85,0.04,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
49f64ab4403a5730,near_limit_8_9,1,500000000.0,5.0,0.85,0.04,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9790.091649999984,28,9790.091649999984,0.0042207647606527,0.0069879842368319,0.5357142857142857,1.3946512545467,-17456.2059,1.471368868093418,270.0,1593418667.2142856,2286759.798221614,41668098.400000006,16,-16470.227199999972,-0.014602103747828,-0.0078485766843384,0.4375,0.3170103066491853,-16567.66989999997,-7.273743953353398,270.0,3833939064.3125,1734159.6527777778,108771234.6
fdbda700444bba2c,near_limit_8_9,1,200000000.0,5.0,0.8,0.015,0.01,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9346.296159999984,34,9346.296159999984,0.0029516221054179,-0.0049606683333333,0.4705882352941176,1.3748308710503363,-17639.5308,0.6416288496431796,270.0,1327224876.5,2890501.559507524,30314424.275,17,-14207.583799999971,-0.0121042542461408,-0.0073532886178861,0.4117647058823529,0.3700877894480527,-15756.38829999997,-6.338576618000615,270.0,3309948065.7058825,1871737.1527777775,88368020.10000001
d3cd611753d8fa8e,near_limit_8_9,1,200000000.0,5.0,0.8,0.015,0.015,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9346.296159999984,34,9346.296159999984,0.0029516221054179,-0.0049606683333333,0.4705882352941176,1.3748308710503363,-17639.5308,0.6416288496431796,270.0,1327224876.5,2890501.559507524,30314424.275,17,-14207.583799999971,-0.0121042542461408,-0.0073532886178861,0.4117647058823529,0.3700877894480527,-15756.38829999997,-6.338576618000615,270.0,3309948065.7058825,1871737.1527777775,88368020.10000001
9ead10d6825f78b4,near_limit_8_9,1,200000000.0,5.0,0.8,0.015,0.02,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9346.296159999984,34,9346.296159999984,0.0029516221054179,-0.0049606683333333,0.4705882352941176,1.3748308710503363,-17639.5308,0.6416288496431796,270.0,1327224876.5,2890501.559507524,30314424.275,17,-14207.583799999971,-0.0121042542461408,-0.0073532886178861,0.4117647058823529,0.3700877894480527,-15756.38829999997,-6.338576618000615,270.0,3309948065.7058825,1871737.1527777775,88368020.10000001
fe4ce9b075b2934c,near_limit_8_9,1,200000000.0,5.0,0.8,0.015,0.03,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,9346.296159999984,34,9346.296159999984,0.0029516221054179,-0.0049606683333333,0.4705882352941176,1.3748308710503363,-17639.5308,0.6416288496431796,270.0,1327224876.5,2890501.559507524,30314424.275,17,-14207.583799999971,-0.0121042542461408,-0.0073532886178861,0.4117647058823529,0.3700877894480527,-15756.38829999997,-6.338576618000615,270.0,3309948065.7058825,1871737.1527777775,88368020.10000001
