market,min_turnover_twd,min_volume_ratio_20d,market_regime_filter,ranking_method,momentum_cap,weak_sector_handling,strategy_name,family,config_hash,correlation_with_champion_daily_returns,combined_total_net_pnl,combined_final_equity,combined_total_return,combined_cagr_like,combined_max_drawdown_twd,combined_max_drawdown_pct,combined_daily_sharpe_like,combined_improves_cagr,combined_improves_drawdown,diversification_score,robust_score
TPEX,1000000000.0,1.5,none,volume_ratio_20d,30_80,avoid_healthcare_materials_semiconductor_cap_25,focused_challenger_aaacffd7,closed_limit_up_with_prior_momentum_filter,2ba6746d15d6,0.7425508857439385,4226701.18189909,6226701.18189909,2.1133505909495454,0.5895955346501618,-121184.42357976176,-0.01930301439202512,8.442330539768442,False,True,0.2612806839386554,9.609213294069647
TPEX,1000000000.0,2.0,none,volume_ratio_20d,30_80,avoid_healthcare_materials_semiconductor_cap_25,focused_challenger_ce13b895,closed_limit_up_with_prior_momentum_filter,fd4ccca479e1,0.7425508857439385,4226701.18189909,6226701.18189909,2.1133505909495454,0.5895955346501618,-121184.42357976176,-0.01930301439202512,8.442330539768442,False,True,0.2612806839386554,9.609213294069647
TPEX,1000000000.0,1.2,none,volume_ratio_20d,30_80,avoid_healthcare_materials_semiconductor_cap_25,focused_challenger_2ba29e49,closed_limit_up_with_prior_momentum_filter,c9ec09e3cdf3,0.7425508857439385,4226701.18189909,6226701.18189909,2.1133505909495454,0.5895955346501618,-121184.42357976176,-0.01930301439202512,8.442330539768442,False,True,0.2612806839386554,9.609213294069647
BOTH,1000000000.0,2.0,avoid_weak_day,volume_ratio_20d,30_80,technology_industrials_only,focused_challenger_805c29ef,closed_limit_up_with_market_regime_filter,a642e97f1db3,0.6564149163904563,3722410.173012308,5722410.173012308,1.8612050865061538,0.5357407113136825,-80289.23133239523,-0.014006325992275897,8.192375356133516,False,True,0.35271334169188673,9.674162553336522
BOTH,1000000000.0,1.2,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_6bbc9e7b,closed_limit_up_with_market_regime_filter,43fae5184de3,0.6554568133443281,3712526.2331917873,5712526.233191787,1.8562631165958936,0.5346576367860256,-80197.30742825288,-0.014014715376314301,8.187088886111725,False,True,0.3536630553539765,9.640612578915487
TPEX,1000000000.0,2.0,avoid_weak_day,fill_quality_score,30_80,avoid_healthcare_materials,focused_challenger_8c0e866f,closed_limit_up_with_market_regime_filter,c4e883dbb2d3,0.6560244089677942,3718213.387784736,5718213.387784736,1.8591066938923682,0.5352809661851143,-80250.17724340968,-0.014009880553158095,8.198710415148796,False,True,0.35310029455366665,9.660136334861413
BOTH,1000000000.0,1.5,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_a7f198df,closed_limit_up_with_market_regime_filter,7329cda36631,0.6560244089677942,3718213.387784736,5718213.387784736,1.8591066938923682,0.5352809661851143,-80250.17724340968,-0.014009880553158095,8.198710415148796,False,True,0.35310029455366665,9.660136334861413
BOTH,1000000000.0,1.2,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_fbb4d515,closed_limit_up_with_market_regime_filter,297ccbc9fb3e,0.6559991783710529,3716790.461560595,5716790.461560595,1.8583952307802973,0.5351250435855324,-80236.94572835881,-0.014011088690503642,8.18977439088718,False,True,0.3531243170130624,9.655426997174569
TPEX,1000000000.0,2.0,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_cb20df73,closed_limit_up_with_market_regime_filter,ad1991c5d94d,0.6560244089677942,3718213.387784736,5718213.387784736,1.8591066938923682,0.5352809661851143,-80250.17724340968,-0.014009880553158095,8.198710415148796,False,True,0.35310029455366665,9.660136334861413
TPEX,1000000000.0,2.0,avoid_weak_day,day0_turnover_twd,30_80,avoid_healthcare_materials,focused_challenger_553070ce,closed_limit_up_with_market_regime_filter,afbb11ae56e6,0.6554568133443281,3712526.2331917873,5712526.233191787,1.8562631165958936,0.5346576367860256,-80197.30742825288,-0.014014715376314301,8.187088886111725,False,True,0.3536630553539765,9.640612578915487
BOTH,1000000000.0,1.2,avoid_weak_day,volume_ratio_20d,30_80,technology_industrials_only,focused_challenger_bff3a46f,closed_limit_up_with_market_regime_filter,99ee7b4a717a,0.6564149163904563,3722410.173012308,5722410.173012308,1.8612050865061538,0.5357407113136825,-80289.23133239523,-0.014006325992275897,8.192375356133516,False,True,0.35271334169188673,9.674162553336522
BOTH,1000000000.0,1.2,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_954edf4a,closed_limit_up_with_market_regime_filter,3b606fbc5049,0.6560244089677942,3718213.387784736,5718213.387784736,1.8591066938923682,0.5352809661851143,-80250.17724340968,-0.014009880553158095,8.198710415148796,False,True,0.35310029455366665,9.660136334861413
