initial_capital_twd,max_gross_exposure_pct,max_positions_per_day,sizing_method,fixed_notional_twd,ranking_method,max_notional_per_symbol_pct,max_notional_per_sector_pct,max_notional_per_industry_pct,max_trades_per_symbol_per_month,not_bear_regime,avoid_weak_sectors,sector_allowlist,random_seed,commission_rate,commission_discount,sell_tax_rate,slippage_bps_per_side,minimum_commission_twd,candidate_signals,trades,trade_fill_rate,total_net_pnl,final_equity,total_return,annualized_return,max_drawdown_twd,max_drawdown_pct,daily_return_mean,daily_return_median,daily_sharpe_like,trade_win_rate,day_win_rate,avg_net_return_per_trade,median_net_return_per_trade,profit_factor,average_positions_per_signal_day,capital_utilization,skipped_signals_due_to_capital,skipped_due_to_board_lot,skipped_due_to_risk_caps,skipped_due_to_max_positions,skipped_due_to_monthly_symbol_cap,portfolio_score
1000000.0,1.0,2,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,277,0.23454699407281965,713578.5459999999,1713578.5459999999,0.7135785459999999,0.4346917765273606,-10963.520000000019,-0.009093754766949753,0.0025304305744919572,0.0005083401710592739,8.720677011096505,0.7472924187725631,0.75,0.01904282714675246,0.018536723279648608,8.046332964130492,1.8223684210526316,0.18716891901202365,0,0,127,777,0,0.889633449105993
3000000.0,1.0,3,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,425,0.3757736516357206,2085483.0229500057,5085483.022950006,0.6951610076500019,0.4243390996631262,-44717.84479999961,-0.011631847518506877,0.0025763921049922617,0.0006107636702813446,8.645809307247982,0.7482352941176471,0.7534246575342466,0.019208206043419326,0.01896584095427435,7.742809942503087,2.910958904109589,0.1840345660704612,0,0,5,610,91,0.8883910064298439
3000000.0,1.0,3,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,520,0.3706343549536707,2364187.218750002,5364187.218750002,0.7880624062500006,0.47619149620436807,-74365.98450000025,-0.020582867048373747,0.002311131425196824,0.0004003338082394503,7.6187713558134345,0.7269230769230769,0.7374301675977654,0.01757308292956571,0.016074896391152386,6.088048882683484,2.905027932960894,0.18226158813571983,0,0,4,810,69,0.8839020659662201
1000000.0,1.0,1,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,180,0.12829650748396293,776236.9095999978,1776236.9095999978,0.7762369095999977,0.4696413962199182,-19841.817200000165,-0.016675755223989817,0.0022831022264923517,0.0004860912740782819,8.17657032579604,0.7388888888888889,0.7388888888888889,0.018189946022966114,0.017036684768335128,6.582149145937355,1.0,0.17276406036423736,0,0,0,1223,0,0.8829616856461215
3000000.0,1.0,3,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,445,0.37679932260795934,2091257.317850004,5091257.317850004,0.6970857726166679,0.42542275851748657,-44717.84479999961,-0.011551591307650167,0.002485446333752468,0.0006097095857713342,8.434406537251306,0.7460674157303371,0.75,0.01843758317345206,0.01841408004052685,7.340498692871167,2.9276315789473686,0.18429924507921233,0,0,5,643,88,0.8790472219870227
1000000.0,1.0,2,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,277,0.23454699407281965,728765.4630999991,1728765.4630999991,0.7287654630999991,0.44320090778241883,-20837.07250000001,-0.015202043129715482,0.002573403031164515,0.0005815469327384859,8.253907989323283,0.7545126353790613,0.756578947368421,0.018803746295186396,0.0185560499490316,6.557095142542532,1.8223684210526316,0.19160007065693782,0,0,147,745,12,0.8717499850910072
3000000.0,1.0,3,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,444,0.37595258255715497,2030631.4221000075,5030631.4221000075,0.6768771407000025,0.4140248007198295,-31342.090100000147,-0.009374069159703896,0.0024288148336407927,0.000339928310281179,8.450521024043676,0.7274774774774775,0.7368421052631579,0.01798600764469226,0.017183322880371717,7.461930562038397,2.9210526315789473,0.18543279169179055,0,0,2,693,42,0.8694590755978768
1000000.0,1.0,1,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,146,0.1290893015030946,653443.7606000004,1653443.7606000004,0.6534437606000003,0.40075115088712265,-10180.590300000273,-0.00932851355202387,0.0024529835815845073,0.00030075153900488427,9.185540965588535,0.7397260273972602,0.7397260273972602,0.01929186810372457,0.01879139456449302,8.405946053252334,1.0,0.17520648108749812,0,0,0,985,0,0.8682728725408471
1000000.0,1.0,2,fixed,200000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,265,0.23430592396109637,710343.4934999996,1710343.4934999996,0.7103434934999997,0.4328759893333465,-20837.07250000001,-0.015321398775436607,0.0026209352813680704,0.0005852777259414133,8.378481967474949,0.7622641509433963,0.7602739726027398,0.019311131877852557,0.01902673917995444,6.653602080189648,1.8150684931506849,0.193464098310353,0,0,154,696,16,0.8675699807154853
1000000.0,1.0,2,fixed,200000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,278,0.23539373412362405,722906.1528000005,1722906.1528000005,0.7229061528000005,0.43992090681959617,-20837.07250000001,-0.015099398164913076,0.0025574170163374836,0.0006153153110558529,8.228811019286846,0.7661870503597122,0.7631578947368421,0.0188029962722957,0.0185560499490316,6.544377146964166,1.8289473684210527,0.1919052103880875,0,0,147,740,16,0.8673511321138445
1000000.0,1.0,2,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,265,0.23430592396109637,711450.2037999991,1711450.203799999,0.711450203799999,0.43349729685057814,-20837.07250000001,-0.01534419115648982,0.002624281175570534,0.0005648524795677234,8.322995761912004,0.7547169811320755,0.7534246575342466,0.019314953583159367,0.018965840954274355,6.666096882895547,1.8150684931506849,0.1926006439246758,0,0,150,704,12,0.8654055817640431
3000000.0,1.0,5,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,718,0.5326409495548962,2211272.973250012,5211272.973250012,0.7370909910833372,0.44785518142260683,-74365.98449999979,-0.020334368761442036,0.002258823982868803,0.0,7.440515646051655,0.7353760445682451,0.7407407407407407,0.018772601297575922,0.0160748963911525,6.258681204924388,4.432098765432099,0.18422887277887395,0,0,38,384,208,0.8629778742999582
1000000.0,1.0,1,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,173,0.12833827893175073,752037.5216499981,1752037.5216499981,0.7520375216499982,0.45619242223096346,-20836.763150000013,-0.016619945291985242,0.0022926519672021896,0.0004904359961648286,7.942244900270168,0.7514450867052023,0.7514450867052023,0.01879058962211369,0.01853672327964875,6.040627202060215,1.0,0.17052866083777682,0,0,0,1175,0,0.8578285224916544
3000000.0,1.0,5,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,758,0.5402708481824662,2217603.2391500073,5217603.239150007,0.739201079716669,0.4490336283219889,-74447.64449999947,-0.020257050184261563,0.0022013188174132272,0.0,7.273066839205564,0.7229551451187335,0.7251461988304093,0.017876318804796062,0.015691419303797468,5.687213473417977,4.432748538011696,0.18319527621122736,0,0,38,398,209,0.8565855300083829
1000000.0,1.0,1,fixed,300000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,173,0.12833827893175073,755399.4032499967,1755399.4032499967,0.7553994032499967,0.45806445812068897,-24761.44150000019,-0.0206222815574416,0.0023006823531628224,0.0005150442090662288,7.890850448012221,0.7572254335260116,0.7572254335260116,0.018857837570561694,0.0185560499490316,5.938568261427403,1.0,0.1712671898819791,0,0,0,1175,0,0.8551296676357544
3000000.0,1.0,5,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,612,0.5411140583554377,1916897.9523500055,4916897.9523500055,0.6389659841166686,0.3925193237084912,-35619.79180000117,-0.010771320723482017,0.0024118864600680004,0.0,8.266774120899308,0.7320261437908496,0.7391304347826086,0.019237620272182617,0.017036684768335128,7.623537558407731,4.434782608695652,0.1879105453332324,0,0,32,328,159,0.8545837752272593
1000000.0,1.0,1,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,152,0.12870448772226925,651639.7904,1651639.7904,0.6516397904,0.39972674324106405,-10180.590300000273,-0.009274390965669786,0.0023561896216367497,0.00028127548035095096,8.927486244407888,0.7368421052631579,0.7368421052631579,0.018522141576676927,0.017323852995885236,7.895435249390397,1.0,0.17510933214056776,0,0,0,1029,0,0.8543343087508505
5000000.0,1.0,5,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,736,0.5459940652818991,3614053.904350003,8614053.904350003,0.7228107808700006,0.43986748787864327,-124054.95069999993,-0.0204335926586831,0.002225160561255216,0.0,7.33979060024721,0.7350543478260869,0.740506329113924,0.018669474663042692,0.016074896391152386,6.487264030785448,4.658227848101266,0.18435342018056453,0,0,14,396,202,0.8512396280898521
3000000.0,1.0,5,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,601,0.5313881520778072,1871930.266700007,4871930.266700007,0.6239767555666691,0.38397138383791773,-32935.884999998845,-0.009457426767770446,0.002366587361270486,0.0,8.35243053009158,0.7321131447587355,0.7426470588235294,0.019151786459634224,0.01740807324840764,7.706929411234735,4.419117647058823,0.18757961952124283,0,0,37,395,98,0.8500030121663923
3000000.0,1.0,5,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,647,0.5478408128704487,1935379.9935500016,4935379.993550002,0.6451266645166671,0.3960251052492343,-35994.90320000099,-0.01080842859140798,0.0023395414599321493,0.0,8.037909763651264,0.723338485316847,0.7310344827586207,0.018315352077748613,0.0160748963911525,6.74995191143015,4.462068965517242,0.18814220023614397,0,0,31,344,159,0.8473004604231382
5000000.0,1.0,5,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,776,0.5531004989308624,3634708.5059499983,8634708.505949998,0.7269417011899997,0.4421803721754942,-124054.95069999993,-0.02031855727851568,0.002173288007341701,0.0,7.183299807145825,0.7229381443298969,0.7305389221556886,0.017738858661325338,0.015691419303797468,5.885748110004054,4.6467065868263475,0.18297066242305832,0,0,14,411,202,0.846496133786614
3000000.0,1.0,5,fixed,200000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,714,0.5296735905044511,2138846.2751000132,5138846.275100013,0.7129487583666712,0.43433837471775205,-74365.98449999979,-0.02028524592581674,0.0022014898354685186,0.0,7.3526752018010155,0.7324929971988795,0.7407407407407407,0.018294336089840473,0.0160748963911525,6.060174772589838,4.407407407407407,0.18359652739064233,0,0,39,394,201,0.8447968708953396
5000000.0,1.0,5,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,616,0.5446507515473032,3109326.9343500026,8109326.934350003,0.6218653868700006,0.382765242341887,-52297.79599999916,-0.00952028683680939,0.0023605345447209,0.0,8.216021488429751,0.7288961038961039,0.7407407407407407,0.019024323247302688,0.01723963274336283,7.90987261201608,4.562962962962963,0.1870679127104844,0,0,13,399,103,0.8432712484997003
1000000.0,1.0,1,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,180,0.12829650748396293,754005.0636499976,1754005.0636499976,0.7540050636499975,0.4572881753173599,-24761.44150000019,-0.020617192126354746,0.002234089471045776,0.0005002832132710022,7.667327263884246,0.7444444444444445,0.7444444444444445,0.018209971053522674,0.017211477811867243,5.655175473742486,1.0,0.17105577413925813,0,0,0,1223,0,0.8431755931967911
1000000.0,1.0,1,fixed,300000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,180,0.12829650748396293,748675.3764999956,1748675.3764999956,0.7486753764999956,0.45431905432344877,-24761.44150000019,-0.020539745146900452,0.0022218092021282694,0.0005319227508697733,7.707365122901429,0.75,0.75,0.0180524165796947,0.017211477811867243,5.656700981396428,1.0,0.17136128939596326,0,0,0,1223,0,0.8422470886434663
3000000.0,1.0,5,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,695,0.5155786350148368,2123000.3923500013,5123000.392350001,0.7076667974500004,0.4313727428628029,-69446.3602,-0.019696259414378928,0.002188704009273704,0.0,7.380940581425475,0.7309352517985611,0.74375,0.018600820977727667,0.0168900466562986,6.196678462748044,4.34375,0.1826618628209471,0,0,50,452,151,0.8421295057283709
5000000.0,1.0,5,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,625,0.5526083112290009,3117461.6199499927,8117461.619949993,0.6234923239899985,0.38369469296464187,-68526.14919999894,-0.012409753588995365,0.0023655670474286446,0.0,8.169691107007608,0.728,0.7333333333333333,0.019033386117207916,0.0168900466562986,7.783280205118453,4.62962962962963,0.18802597498465562,0,0,13,331,162,0.8412352026434248
5000000.0,1.0,5,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,714,0.5296735905044511,3545707.784400003,8545707.784400003,0.7091415568800006,0.4322010715094866,-119050.90320000052,-0.020228890264665206,0.002192519717556445,0.0,7.29397227567005,0.7310924369747899,0.7435897435897436,0.018920000568694976,0.017183322880371776,6.487760092873544,4.576923076923077,0.18353483793296688,0,0,17,476,141,0.8397525992111016
3000000.0,1.0,5,fixed,200000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,760,0.5416963649322879,2140665.9973500073,5140665.997350007,0.7135553324500024,0.4346787511340311,-74447.64449999947,-0.02020646733889111,0.0021421357061822467,0.0,7.184286340948595,0.7223684210526315,0.7267441860465116,0.017237323691178964,0.01561100557026608,5.496507948572446,4.4186046511627906,0.1825573158316644,0,0,39,407,197,0.8379594710052441
3000000.0,1.0,5,fixed,200000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,608,0.537577365163572,1852230.6974000065,4852230.697400006,0.6174102324666688,0.38021848798043467,-35652.12715000147,-0.010744544431985538,0.0023471017153286707,0.0,8.185775163948845,0.7286184210526315,0.7391304347826086,0.018678347538928303,0.01718332288037166,7.335393959036792,4.405797101449275,0.18755776282718448,0,0,33,338,152,0.8378927104782413
1000000.0,1.0,1,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,146,0.1290893015030946,624730.1217999994,1624730.1217999994,0.6247301217999994,0.3844016269796151,-15788.881349999923,-0.012089204162926831,0.0023676636041157825,0.00045448105573742126,8.907109389711922,0.7534246575342466,0.7534246575342466,0.01917086037344373,0.018996290067114396,7.074479751206319,1.0,0.1727813124397306,0,0,0,985,0,0.8366214245340573
1000000.0,1.0,3,fixed,100000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,410,0.3625110521662246,578958.7331500028,1578958.7331500028,0.5789587331500028,0.35814087692905794,-10250.112800000003,-0.009349833651825148,0.0022275667831079256,0.0005714988961745826,8.922087982313974,0.7390243902439024,0.7465753424657534,0.019291909579332894,0.018551676350662592,8.456850193955159,2.808219178082192,0.16154549199792287,0,0,68,619,34,0.8358214644354666
5000000.0,1.0,5,fixed,300000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,733,0.5437685459940653,3534660.2061,8534660.2061,0.70693204122,0.43095996402112746,-124054.95069999993,-0.020336816590892863,0.0021874689205889242,0.0,7.203467535131396,0.7312414733969986,0.740506329113924,0.018164180714162263,0.016074896391152386,6.31683855539244,4.639240506329114,0.18391955793773077,0,0,14,411,190,0.8353417870816574
5000000.0,1.0,5,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,660,0.558848433530906,3143266.291549992,8143266.291549992,0.6286532583099984,0.38664104530825316,-68526.149199998,-0.012319763392574987,0.002292196836943541,0.0,7.953238662304586,0.7196969696969697,0.7272727272727273,0.018122559307003103,0.016074896391152386,6.882469876759631,4.615384615384615,0.18653157564596837,0,0,13,346,162,0.8340279400802857
1000000.0,1.0,1,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,146,0.1290893015030946,624766.2190499986,1624766.2190499986,0.6247662190499985,0.38442224026031413,-20627.090549999848,-0.015769364793482316,0.0023678640817782867,0.0005210423672207254,8.864963945387581,0.7602739726027398,0.7602739726027398,0.01925054458633075,0.019035791132530414,6.863964550710477,1.0,0.17294080431495615,0,0,0,985,0,0.8326946852832616
3000000.0,1.0,5,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,738,0.5260156806842481,2119941.876549999,5119941.876549999,0.7066472921833331,0.43079997905036516,-69446.3602,-0.01967975639207976,0.00212602101667583,0.0,7.170476252742885,0.7168021680216802,0.727810650887574,0.01744853755007655,0.015340900466562911,5.598393830528691,4.366863905325443,0.18269388511828255,0,0,50,482,133,0.8320854815598943
3000000.0,1.0,5,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,640,0.541913632514818,1851890.7859000033,4851890.785900003,0.6172969286333345,0.38015368857858656,-32935.884999997914,-0.009387643518344455,0.002259002725726921,0.0,8.007793256142039,0.71875,0.7291666666666666,0.017817005683801915,0.0160748963911525,6.590591576480811,4.444444444444445,0.18766513711611943,0,0,35,421,85,0.8300408928779981
1000000.0,1.0,3,fixed,100000.0,fill_quality_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,476,0.35311572700296734,660582.4563500041,1660582.456350004,0.660582456350004,0.404801341140117,-19841.817200000165,-0.016835968553737462,0.002072289851733173,0.0005097329658524385,7.9575065028388625,0.7478991596638656,0.75,0.01917634275962868,0.017972398264028126,6.729929690871971,2.7674418604651163,0.15660443674209715,0,0,88,725,59,0.8295702547054882
5000000.0,1.0,5,fixed,300000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,777,0.5538132573057734,3535477.109299997,8535477.109299997,0.7070954218599994,0.4310517547276782,-124054.95069999993,-0.020214712492546073,0.002127413319537524,0.0,7.057511641346797,0.722007722007722,0.7321428571428571,0.017135006021525286,0.015691419303797468,5.713613614751112,4.625,0.1827095906574519,0,0,15,426,185,0.8292013062793224
3000000.0,1.0,5,fixed,200000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,649,0.5495342929720576,1857185.208650007,4857185.208650007,0.619061736216669,0.3811628267918976,-35995.935550000984,-0.010772346574214208,0.0022643465232103335,1.240334426155787e-05,7.928588656098767,0.7211093990755008,0.7328767123287672,0.017609171897523583,0.015867995850622405,6.450301054194594,4.445205479452055,0.18706200388021885,0,0,31,353,148,0.8271595156069346
5000000.0,1.0,5,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,656,0.5554614733276884,3088057.791199997,8088057.791199997,0.6176115582399995,0.38033362416623384,-54919.41050000023,-0.009926487959725894,0.0022601789803792655,0.0,7.9052931823528105,0.7164634146341463,0.7291666666666666,0.01779956827104605,0.016482471523725492,6.807640301517222,4.555555555555555,0.1857541181263185,0,0,13,424,88,0.8261811866367803
5000000.0,1.0,5,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,758,0.5402708481824662,3506644.0955999997,8506644.0956,0.70132881912,0.4278101987615408,-119050.90320000052,-0.020231504613344567,0.002113900509912585,0.0,7.051013199850019,0.716358839050132,0.7272727272727273,0.01766961546191545,0.01569929384367855,5.777772630216918,4.593939393939394,0.18349943667012936,0,0,17,501,127,0.8242721912656161
5000000.0,1.0,5,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,621,0.5490716180371353,3034353.9945499953,8034353.994549995,0.6068707989099991,0.374184472322203,-68539.47234999854,-0.012347981257521028,0.002315457797145924,0.0,8.007906265763259,0.7246376811594203,0.7333333333333333,0.018484000566588804,0.01718332288037166,7.5436088421299585,4.6,0.18738466264341977,0,0,14,346,150,0.823312956785319
1000000.0,1.0,1,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,152,0.12870448772226925,626332.8428999977,1626332.8428999977,0.6263328428999977,0.3853167130030797,-20627.090549999848,-0.015698161862438057,0.0022839822159514485,0.0005194166942853462,8.604629106177521,0.756578947368421,0.756578947368421,0.018456824523078175,0.018546386614340174,6.549369051284817,1.0,0.17336359362224077,0,0,0,1029,0,0.8205695361529636
1000000.0,1.0,3,fixed,100000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,479,0.35534124629080116,655719.0363000047,1655719.0363000047,0.6557190363000047,0.4020426699084827,-19841.817200000165,-0.016720885335612317,0.002060542159530236,0.0005435177839890892,7.821948026249846,0.755741127348643,0.7514450867052023,0.019247004875250984,0.01841408004052685,6.2136754276136665,2.76878612716763,0.15632773141548809,0,0,99,673,97,0.8203137531822491
1000000.0,1.0,3,fixed,100000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,409,0.3616268788682582,566514.0329500039,1566514.0329500039,0.5665140329500038,0.35095767155501334,-11334.912400000263,-0.009605578622358519,0.0021891417418643663,0.0005762960074922052,8.730813695789994,0.7530562347188264,0.7534246575342466,0.019401837381748353,0.0185560499490316,7.49829792629652,2.8013698630136985,0.16050902600298791,0,0,77,565,80,0.8188582549201596
1000000.0,1.0,1,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,152,0.12870448772226925,627036.0323499991,1627036.032349999,0.627036032349999,0.3857181105818781,-20627.090549999848,-0.01572298438260839,0.0022861566306212767,0.0004541268920515984,8.540389715246173,0.75,0.75,0.018643402189453408,0.018546386614340174,6.499754063508984,1.0,0.1729782932142845,0,0,0,1029,0,0.8177465529251094
1000000.0,1.0,3,fixed,100000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,428,0.3624047417442845,573974.3364500033,1573974.3364500033,0.5739743364500034,0.3552660830966947,-11334.912400000263,-0.009550206690030658,0.0021295742622113884,0.0005896422007879432,8.596619526233507,0.75,0.75,0.01886435938170799,0.01847540166008773,7.142074572791288,2.8157894736842106,0.1612951128745468,0,0,76,598,79,0.8165624302377833
1000000.0,1.0,3,fixed,100000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,429,0.3632514817950889,570937.485650002,1570937.485650002,0.570937485650002,0.35351308122637937,-10250.112800000003,-0.009295830749253081,0.002120429073745289,0.0005713210135204205,8.614245204101202,0.7319347319347319,0.743421052631579,0.01824827983456022,0.01718332288037166,7.573039953945826,2.8223684210526314,0.16231110569077756,0,0,66,655,31,0.815902574236322
1000000.0,1.0,3,fixed,100000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,408,0.36074270557029176,560165.4436000029,1560165.443600003,0.560165443600003,0.34728595553513153,-11334.912400000263,-0.009544155107561422,0.002169220858588806,0.0005873357673669144,8.741814844151698,0.7549019607843137,0.7534246575342466,0.019204855791683045,0.018551676350662592,7.438614366596387,2.7945205479452055,0.16006257479343383,0,0,79,563,81,0.8156788907459649
1000000.0,1.0,3,fixed,100000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,498,0.3549536707056308,653271.5493500032,1653271.5493500032,0.6532715493500032,0.4006533744379801,-19841.817200000165,-0.01675062465591853,0.0019974823766177497,0.0005324263383765793,7.750311761024374,0.7409638554216867,0.7430167597765364,0.018196007280848175,0.0168900466562986,6.183085899295403,2.782122905027933,0.1576257760780144,0,0,83,763,59,0.8152890172318026
5000000.0,1.0,5,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,661,0.5596951735817104,3045392.768749995,8045392.768749995,0.609078553749999,0.3754495299063727,-68570.77534999792,-0.012264497524788111,0.002235455895917646,0.0,7.794959740109808,0.7186081694402421,0.7291666666666666,0.017412155068318808,0.01586799585062241,6.658698002072675,4.590277777777778,0.1857236826855114,0,0,14,361,145,0.8150347855076401
1000000.0,1.0,3,fixed,100000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,499,0.3556664290805417,657921.5496000054,1657921.5496000054,0.6579215496000055,0.403292329210464,-19841.817200000165,-0.016703597121408897,0.002008897875112924,0.0005495877898455959,7.662380407312751,0.749498997995992,0.7430167597765364,0.018550111727949795,0.0160748963911525,5.92516574502022,2.787709497206704,0.1578920445061657,0,0,97,706,101,0.8136261939234513
1000000.0,1.0,3,fixed,100000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,478,0.3545994065281899,645623.8856500045,1645623.8856500045,0.6456238856500045,0.3963078636682653,-19841.817199999932,-0.01667260418552182,0.0020355488830256356,0.0005422459005499647,7.762294537474682,0.7573221757322176,0.75,0.018937386197244024,0.01791107664446725,6.140679647298053,2.7790697674418605,0.15689396703993147,0,0,95,673,102,0.8115462291020575
1000000.0,1.0,3,fixed,100000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,501,0.3570919458303635,650700.5732500048,1650700.5732500048,0.6507005732500049,0.39919325064743716,-19841.817199999932,-0.016574316774344885,0.001991494188447344,0.0005453862972442103,7.646660989218908,0.7524950099800399,0.7430167597765364,0.018207073562731296,0.0168900466562986,5.877605746041481,2.798882681564246,0.15808301532001537,0,0,92,708,102,0.8089483363042465
1000000.0,1.0,3,fixed,100000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,428,0.3624047417442845,562640.1452000022,1562640.1452000022,0.5626401452000023,0.3487177878326,-11334.912400000263,-0.009489487054929753,0.002095571174343135,0.0005864271355060513,8.547613610912604,0.7523364485981309,0.75,0.018428086360423854,0.017323852995885236,7.032271686705054,2.8157894736842106,0.16115851837906514,0,0,78,598,77,0.8075941990251937
