section,symbol,name,sector,industry,trades,avg_net_return,median_net_return,win_rate,profit_factor,total_net_pnl,max_drawdown,first_trade_date,last_trade_date,active_quarters,max_trades_single_quarter,trade_share,pnl_share,symbols,net_pnl,top_1_symbol_trade_share,top_5_symbol_trade_share,top_10_symbol_trade_share,top_20_symbol_trade_share,top_1_symbol_pnl_share,top_5_symbol_pnl_share,top_10_symbol_pnl_share,top_20_symbol_pnl_share,hhi_by_symbol_trades,hhi_by_symbol_pnl,symbol_hotness_bucket,scenario
symbol_summary,6163,華電網,Technology/Electronics,Information Services,9,0.012518771486977382,0.018076970772442587,0.5555555555555556,2.8413845412992793,32634.882900000004,-13369.679399999994,2024-03-05,2026-06-03,4.0,3.0,0.01549053356282272,0.010596240404289534,,,,,,,,,,,,,,
symbol_summary,6182,合晶,Technology/Electronics,Semiconductor,8,0.0156932304649575,0.009445307929000994,0.625,5.3165754745702865,31816.7153,-5911.746149999999,2025-09-12,2026-04-21,4.0,2.0,0.013769363166953529,0.010330589057932148,,,,,,,,,,,,,,
symbol_summary,8358,金居,Technology/Electronics,Electronic Components,3,0.04024778868456579,0.028357315484804628,1.0,inf,30954.981,0.0,2025-07-09,2025-07-17,1.0,3.0,0.0051635111876075735,0.010050792012684526,,,,,,,,,,,,,,
symbol_summary,3537,堡達,Technology/Electronics,Electronic Components,4,0.02386907768313782,0.011142161797165427,0.5,3.8896426984194536,28824.54769999997,-9975.125200000028,2024-07-05,2026-05-20,3.0,2.0,0.0068846815834767644,0.00935906030090614,,,,,,,,,,,,,,
symbol_summary,4533,協易機,Industrials/Other,Electric Machinery,7,0.01718700025200905,0.010024931547619048,0.7142857142857143,12.45029186774927,28804.255749999997,-1356.8744000000006,2024-04-08,2026-01-22,2.0,5.0,0.012048192771084338,0.00935247169505361,,,,,,,,,,,,,,
symbol_summary,6425,易發,Industrials/Other,Electric Machinery,2,0.0486120968791039,0.0486120968791039,1.0,inf,28795.1894,0.0,2024-04-09,2024-10-01,2.0,1.0,0.0034423407917383822,0.009349527936239345,,,,,,,,,,,,,,
symbol_summary,6244,茂迪,Technology/Electronics,Optoelectronics,3,0.032770066152197554,0.032672884012539184,1.0,inf,28149.791400000002,0.0,2024-06-27,2026-02-03,3.0,1.0,0.0051635111876075735,0.009139973258644726,,,,,,,,,,,,,,
symbol_summary,6227,茂綸,Technology/Electronics,Electronic Distribution,4,0.026287042106654918,0.028485631375632668,1.0,inf,28093.39949999997,0.0,2024-05-27,2025-03-12,3.0,2.0,0.0068846815834767644,0.009121663337598403,,,,,,,,,,,,,,
symbol_summary,3434,哲固,Technology/Electronics,Optoelectronics,2,0.04973553756980871,0.04973553756980871,1.0,inf,27702.065599999973,0.0,2025-05-06,2025-05-20,1.0,2.0,0.0034423407917383822,0.008994600890478417,,,,,,,,,,,,,,
symbol_summary,4541,晟田,Industrials/Other,Other,4,0.02641921327595298,0.016912947263476346,1.0,inf,27547.0775,0.0,2025-03-25,2025-11-26,4.0,1.0,0.0068846815834767644,0.008944277707998,,,,,,,,,,,,,,
symbol_summary,5291,邑昇,Technology/Electronics,Electronic Components,1,0.09358234567901234,0.09358234567901234,1.0,inf,27288.612,0.0,2026-02-25,2026-02-25,1.0,1.0,0.0017211703958691911,0.008860356384222853,,,,,,,,,,,,,,
symbol_summary,4973,廣穎電通,Technology/Electronics,Semiconductor,4,0.024266899931803504,0.026486608399373494,0.75,14.453770323716183,27224.2572,-2023.5410999999986,2026-01-07,2026-04-21,2.0,2.0,0.0068846815834767644,0.008839460984228328,,,,,,,,,,,,,,
symbol_summary,6148,驊宏資,Technology/Electronics,Information Services,3,0.03377709374712158,0.03035850588235294,1.0,inf,26757.066,0.0,2025-03-24,2025-08-21,3.0,1.0,0.0051635111876075735,0.008687768383242513,,,,,,,,,,,,,,
symbol_summary,3073,天方能源,Industrials/Other,Green Energy/Environmental,1,0.09149866632016632,0.09149866632016632,1.0,inf,26406.5151,0.0,2024-08-23,2024-08-23,1.0,1.0,0.0017211703958691911,0.008573947793730299,,,,,,,,,,,,,,
symbol_summary,8040,九暘,Technology/Electronics,Semiconductor,3,0.036121440253366624,0.0082016867862969,1.0,inf,26065.431600000033,0.0,2024-02-23,2026-05-05,2.0,2.0,0.0051635111876075735,0.008463201180206027,,,,,,,,,,,,,,
symbol_summary,6530,創威,Technology/Electronics,Communications/Internet,5,0.036945814686472025,0.02128647790507365,0.8,3.4609735615392534,25887.1886,-10519.0844,2024-02-21,2025-08-15,5.0,1.0,0.008605851979345954,0.008405327349796723,,,,,,,,,,,,,,
symbol_summary,6188,廣明,Technology/Electronics,Computer/Peripheral,2,0.07005452973560558,0.07005452973560558,1.0,inf,25715.2084,0.0,2024-03-19,2024-03-20,1.0,2.0,0.0034423407917383822,0.008349486991810397,,,,,,,,,,,,,,
symbol_summary,5381,光譜,Industrials/Other,Electric Machinery,2,0.060564416744160424,0.060564416744160424,1.0,inf,25570.2237,0.0,2024-02-16,2026-01-20,2.0,1.0,0.0034423407917383822,0.00830241181949091,,,,,,,,,,,,,,
symbol_summary,8111,立碁,Technology/Electronics,Optoelectronics,4,0.02273942577690786,0.018709118417878038,0.75,15.31015947920994,25036.442550000003,-1749.5572000000002,2024-09-25,2025-08-12,4.0,1.0,0.0068846815834767644,0.008129098086268412,,,,,,,,,,,,,,
symbol_summary,3707,漢磊,Technology/Electronics,Semiconductor,10,0.00930223879587707,0.00904740341879165,0.8,4.363173353900538,25012.192649999968,-7437.081000000002,2024-03-08,2026-05-05,5.0,5.0,0.01721170395869191,0.008121224371171357,,,,,,,,,,,,,,
symbol_summary,3630,新鉅科,Technology/Electronics,Optoelectronics,3,0.02975918795166464,0.026249303896103894,1.0,inf,24717.3638,0.0,2024-12-25,2026-01-26,2.0,2.0,0.0051635111876075735,0.0080254962086928,,,,,,,,,,,,,,
symbol_summary,3234,光環,Technology/Electronics,Communications/Internet,6,0.01447334235683355,0.0018934301331277822,0.6666666666666666,7.118536676808426,24389.966350000002,-2289.1620000000003,2024-02-21,2026-01-27,3.0,3.0,0.010327022375215147,0.007919193327245925,,,,,,,,,,,,,,
symbol_summary,8234,新漢,Technology/Electronics,Computer/Peripheral,5,0.017748068394234547,0.017183322880371776,1.0,inf,24135.33560000003,0.0,2025-02-07,2025-06-26,2.0,3.0,0.008605851979345954,0.007836517110830752,,,,,,,,,,,,,,
