strategy_name,family,event_type,market,entry_exit_rule,min_turnover_twd,min_volume_ratio_20d,min_close_location,min_price,max_price,max_consecutive_limit_ups,min_consecutive_limit_ups,only_first_limit_up,fill_assumption,min_fill_quality_score,sector_filter,market_regime_filter,prior_5d_return_min,prior_5d_return_max,prior_20d_return_min,prior_20d_return_max,ranking_method,initial_capital_twd,max_positions_per_day,fixed_notional_twd,max_notional_per_symbol_pct,max_notional_per_sector_pct,max_notional_per_industry_pct,max_trades_per_symbol_per_month,candidate_signals,trades,trade_fill_rate,total_net_pnl,final_equity,total_return,annualized_return,max_drawdown_twd,max_drawdown_pct,daily_return_mean,daily_return_median,daily_sharpe_like,trade_win_rate,day_win_rate,avg_net_return_per_trade,median_net_return_per_trade,profit_factor,average_positions_per_signal_day,capital_utilization,skipped_signals_due_to_capital,skipped_due_to_board_lot,skipped_due_to_risk_caps,skipped_due_to_max_positions,skipped_due_to_monthly_symbol_cap,portfolio_score,active_days,average_daily_exposure,average_daily_entry_notional,symbol_concentration,sector_concentration,oos_quarterly_consistency,positive_quarters,total_quarters,candidate_signals_after_strategy_filter,config_hash,pnl_vs_champion,cagr_vs_champion,maxdd_vs_champion,pf_vs_champion,median_return_vs_champion,correlation_with_champion_daily_returns,combined_total_net_pnl,combined_cagr_like,combined_max_drawdown_pct,combined_improves_cagr,combined_improves_drawdown,diversification_score,challenger_score
near_limit_8_9_overnight_322022b1,near_limit_8_9_overnight,near_limit_8_9,TPEX,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,57,57,1.0,-31504.12714999984,968495.8728500002,-0.03150412714999984,-0.013080408373417174,-40410.58464999986,-0.040209171397790934,-0.0003271226605123514,-0.00016907505551011504,-2.1797771511974897,0.2982456140350877,0.2641509433962264,-0.0033254905381488124,-0.004798,0.6273515722427219,1.0754716981132075,0.18472222107964437,0,0,0,0,0,-0.04217385163218712,53,100117.01030927835,100117.01030927835,0.05263157894736842,0.7543859649122807,0.3,3,10,57,bde108ff3fe4,-2990548.0787999965,-0.7664640269005399,-0.01707458732317195,-6.230663224088013,-0.02310193315143247,0.018000707593308067,1925813.7248262991,0.3168385397013873,-0.011612111286481283,False,True,0.9935217651948296,-1.314334958097426
near_limit_8_9_overnight_879c805c,near_limit_8_9_overnight,near_limit_8_9,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,22,22,1.0,-5777.529949999647,994222.4700500004,-0.0057775299499996935,-0.0024550098517107655,-14076.895799999707,-0.014074701876991492,-0.0001357888404483899,-0.00016410313886355832,-1.0358874828837519,0.36363636363636365,0.36363636363636365,-0.00159771297496545,-0.004798,0.786353841030916,1.0,0.175969157669529,0,0,0,0,0,0.0387132650656059,22,91694.04761904762,91694.04761904762,0.09090909090909091,0.8636363636363636,0.42857142857142855,3,7,22,6c085771cc1e,-2964821.481599996,-0.7558386283788335,0.009059882197627493,-6.071660955299818,-0.02310193315143247,-0.029835522072911895,1977450.519247999,0.32387974786641216,-0.011612111286481243,False,True,1.0413579948610496,-1.2328220177917952
near_limit_8_9_overnight_b151d669,near_limit_8_9_overnight,near_limit_8_9,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,22,22,1.0,-5777.529949999647,994222.4700500004,-0.0057775299499996935,-0.0024550098517107655,-14076.895799999707,-0.014074701876991492,-0.0001357888404483899,-0.00016410313886355832,-1.0358874828837519,0.36363636363636365,0.36363636363636365,-0.00159771297496545,-0.004798,0.786353841030916,1.0,0.175969157669529,0,0,0,0,0,0.0387132650656059,22,91694.04761904762,91694.04761904762,0.09090909090909091,0.8636363636363636,0.42857142857142855,3,7,22,6ba0326f070b,-2964821.481599996,-0.7558386283788335,0.009059882197627493,-6.071660955299818,-0.02310193315143247,-0.029835522072911895,1977450.519247999,0.32387974786641216,-0.011612111286481243,False,True,1.0413579948610496,-1.2328220177917952
near_limit_8_9_overnight_c01662c9,near_limit_8_9_overnight,near_limit_8_9,BOTH,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,155,155,1.0,-1450.2414899996947,998549.7585100003,-0.0014502414899997262,-0.0005967646274493976,-46864.233699999866,-0.045685114154190735,3.5246205704705217e-07,-0.0001754897018894086,0.0014736598470735112,0.3870967741935484,0.3488372093023256,6.114803911896087e-05,-0.004798,0.9937940123125579,1.2015503875968991,0.20756333122148082,0,0,0,0,0,0.07663436128780891,129,129535.02347417841,126266.2441314554,0.01935483870967742,0.632258064516129,0.4,4,10,155,b814acd93c1e,-2960494.1931399964,-0.7539803831545722,-0.02255053007957175,-5.864220784018176,-0.02310193315143247,0.04587268861104901,1987146.2727915891,0.3251958193782014,-0.013296455278566773,False,True,0.9639654401850032,-1.2955152754437598
near_limit_8_9_overnight_1e110458,near_limit_8_9_overnight,near_limit_8_9,BOTH,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,155,155,1.0,-2387.806889999658,997612.1931100003,-0.002387806889999622,-0.0009828380783266644,-46864.233699999866,-0.04572690744767947,-4.0714109725972295e-06,-0.00017565327530755237,-0.01703878436567186,0.3870967741935484,0.3488372093023256,6.114803911896195e-05,-0.004798,0.9897716593702699,1.2015503875968991,0.2076601665219383,0,0,0,0,0,0.07530176897955002,129,129363.66197183098,126208.96713615024,0.01935483870967742,0.632258064516129,0.4,4,10,155,e59bb2b5e8d0,-2961431.758539996,-0.7543664566054494,-0.022592323373060483,-5.868243136960465,-0.02310193315143247,0.04449785046391255,1985283.2981557534,0.3249430921202199,-0.013298023569257612,False,True,0.9653387100414489,-1.2952806886344286
near_limit_8_9_overnight_6bcc65ac,near_limit_8_9_overnight,near_limit_8_9,BOTH,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,86,86,1.0,-12687.866630000062,987312.1333699999,-0.0126878666300001,-0.0052383641940844106,-31895.38918000064,-0.03177778788580457,-8.801330401073783e-05,-0.0001674231371308066,-0.4330720339613672,0.43023255813953487,0.39473684210526316,-0.0007551804343384428,-0.004798,0.9031375934502344,1.1168831168831168,0.19507054293023568,0,0,0,0,0,0.05721914016494495,77,109793.57664233577,108603.79562043796,0.03488372093023256,0.7441860465116279,0.3,3,10,86,60376155749a,-2971731.8182799965,-0.7586219827212072,-0.008643203811185586,-5.9548772028805,-0.02310193315143247,0.04269423438976162,1963990.3510775366,0.32204955460834106,-0.014546525711766097,False,True,0.9658938239730913,-1.309357337738788
near_limit_8_9_overnight_08e770fb,near_limit_8_9_overnight,near_limit_8_9,BOTH,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,86,86,1.0,-12837.041879999684,987162.9581200003,-0.012837041879999678,-0.005300188308215437,-31256.174280000385,-0.031165409739460685,-8.91446258530122e-05,-0.0001674487088993981,-0.4398388487382961,0.43023255813953487,0.39473684210526316,-0.000755180434338441,-0.004798,0.9016709436346121,1.1168831168831168,0.19511291474406592,0,0,0,0,0,0.05712516438513941,77,109793.21167883211,108603.4306569343,0.03488372093023256,0.7441860465116279,0.3,3,10,86,9502bb7eae1b,-2971880.993529996,-0.7586838068353382,-0.008030825664841701,-5.956343852696122,-0.02310193315143247,0.04191619328245259,1963691.522766694,0.32200888090054525,-0.014546966471493492,False,True,0.966671424320673,-1.3088022451319867
closed_limit_up_day1_open_to_close_fcf4c377,closed_limit_up_day1_open_to_close,closed_limit_up,TPEX,day1_open_to_day1_close,200000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,1047,713,0.6809933142311366,-758349.9455500009,241650.05444999912,-0.7583499455500009,-0.4402467030754439,-805172.6412500008,-0.7756533808692233,-0.003135236260387747,-0.0003201964320525552,-4.143056245028752,0.4011220196353436,0.42702702702702705,-0.01291017109342287,-0.015269212000000127,0.5519023094425305,1.927027027027027,0.3040786473349027,0,0,327,7,0,-0.9671268743383794,370,135691.28959276018,135691.28959276018,0.0182328190743338,0.8064516129032258,0.0,0,10,1047,8da8697db26e,-3717393.897199997,-1.1936303216025665,-0.7525187967946043,-6.306112486888204,-0.033573145151432594,0.15694725558939762,-22590.123385565355,-0.004625022590249328,-0.19563077323238118,False,False,0.8430527444106024,-3.1980400634216632
closed_limit_up_day1_open_to_close_7bef0c1b,closed_limit_up_day1_open_to_close,closed_limit_up,TPEX,day1_open_to_day1_close,200000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,1047,705,0.673352435530086,-767569.8162000002,232430.1837999997,-0.7675698162000003,-0.449072633775484,-812053.5119,-0.7822819848599278,-0.0032265385844122262,-0.0003224210082720669,-4.371676086660437,0.39858156028368796,0.4243243243243243,-0.01308789085908969,-0.014632596685082874,0.5413615235977444,1.9054054054054055,0.29978966872561225,0,0,335,7,0,-0.9914621869854612,370,133316.17647058822,133316.17647058822,0.018439716312056736,0.8085106382978723,0.0,0,10,1047,2ddf43d2197f,-3726613.7678499967,-1.2024562523026068,-0.7591474007853088,-6.3166532727329905,-0.03293652983651534,0.15855166791750883,-61306.81099690986,-0.012625041409780935,-0.1932265527327516,False,False,0.8414483320824911,-3.209232231863284
closed_limit_up_day1_open_to_close_a7e6e29b,closed_limit_up_day1_open_to_close,closed_limit_up,TPEX,day1_open_to_day1_close,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,578,519,0.8979238754325259,-643569.0539499988,356430.9460500012,-0.6435690539499987,-0.34392061194902,-691384.6067499986,-0.6660370462588348,-0.00303132766111664,-0.001997099457092588,-4.342579068970182,0.41040462427745666,0.4228395061728395,-0.012808058992800377,-0.012798961904761905,0.5520535652242792,1.6018518518518519,0.2500864861572707,0,0,59,0,0,-0.8042757009836939,324,152749.84984984985,152749.84984984985,0.03275529865125241,0.8477842003853564,0.0,0,10,578,4fc01136b90e,-3602613.005599995,-1.097304230476143,-0.6429024621842158,-6.305961231106456,-0.031102895056194374,-0.007764631674512639,396733.7379182037,0.07664502688583008,-0.07969420980031068,False,False,1.0077646316745126,-2.917922159244854
