section,sector,trades,avg_net_return,median_net_return,win_rate,profit_factor,net_pnl,max_drawdown,trade_share,pnl_share,top_symbols_by_trades,top_symbols_by_pnl,industry,level,groups,top_1_trade_share,top_3_trade_share,top_5_trade_share,top_1_pnl_share,top_3_pnl_share,top_5_pnl_share,hhi_by_trades,hhi_by_abs_pnl,scenario
industry_summary,,42.0,0.020350103510433246,0.015958041947343453,0.7380952380952381,6.404142154191726,225151.60024999996,-9346.842500000028,0.022435897435897436,0.023708487540772708,3498 陽程 (7); 3663 鑫科 (6); 1785 光洋科 (5); 3219 倚強科 (4); 5452 佶優 (3),"3219 倚強科 (46,796); 3498 陽程 (32,753); 3663 鑫科 (24,709); 6877 鏵友益 (21,381); 3508 位速 (20,269)",Other Electronics,,,,,,,,,,,
industry_summary,,25.0,0.022240607063673038,0.024681624610591903,0.84,14.106884784553234,149208.13414999997,-8778.158200000005,0.013354700854700854,0.0157116324536415,8096 擎亞 (12); 6227 茂綸 (5); 6265 方土昶 (4); 3360 尚立 (2); 6113 亞矽 (1),"8096 擎亞 (78,306); 6227 茂綸 (35,662); 6265 方土昶 (28,427); 3360 尚立 (5,081); 6113 亞矽 (1,795)",Electronic Distribution,,,,,,,,,,,
industry_summary,,24.0,0.013191019763119316,0.004458839400910566,0.5416666666666666,2.5967711522306387,76616.54854999999,-19674.055799999995,0.01282051282051282,0.008067730740966308,6140 訊達電腦 (8); 6163 華電網 (7); 5201 凱衛 (5); 6593 台灣銘板 (2); 6148 驊宏資 (2),"6140 訊達電腦 (28,971); 6593 台灣銘板 (27,727); 6163 華電網 (22,357); 5201 凱衛 (-302); 6148 驊宏資 (-2,136)",Information Services,,,,,,,,,,,
industry_summary,,5.0,0.054004037457880426,0.06031410665137615,1.0,inf,72003.8404,0.0,0.002670940170940171,0.007582012080374663,3073 天方能源 (4); 8440 綠電 (1),"3073 天方能源 (56,442); 8440 綠電 (15,562)",Green Energy/Environmental,,,,,,,,,,,
industry_summary,,11.0,0.010066183342665706,-0.004798,0.45454545454545453,2.597265959440518,34451.2771,-16621.8905,0.005876068376068376,0.0036277231562295248,5512 力麒 (4); 5508 永信建 (2); 3188 鑫龍騰 (2); 3313 斐成 (1); 4113 聯上 (1),"5512 力麒 (44,809); 3313 斐成 (6,806); 4113 聯上 (2,032); 5529 鉅陞 (-1,298); 5508 永信建 (-5,146)",Building Materials/Construction,,,,,,,,,,,
industry_summary,,17.0,0.006463163613204122,-0.0036135755053506584,0.47058823529411764,2.399239635912995,29617.91400000003,-12126.27419999997,0.009081196581196582,0.0031187695058484417,7777 能率亞洲 (4); 5314 世紀* (4); 8936 國統 (4); 5481 新華 (2); 4541 晟田 (1),"7777 能率亞洲 (41,798); 5314 世紀* (1,959); 4541 晟田 (1,614); 5530 龍巖 (-1,283); 1584 精剛 (-1,393)",Other,,,,,,,,,,,
industry_summary,,3.0,0.027855233041545118,0.0381052265917603,1.0,inf,24202.5719,0.0,0.0016025641025641025,0.002548533404642349,6016 康和證 (2); 5864 致和證 (1),"6016 康和證 (23,059); 5864 致和證 (1,144)",Financial/Insurance,,,,,,,,,,,
industry_summary,,5.0,0.01730928669656043,0.020526601694915256,0.8,18.815082575374394,22429.10345,-1258.9952000000012,0.002670940170940171,0.002361786987543417,6763 綠界科技* (3); 8044 網家 (1); 5278 尚凡* (1),"6763 綠界科技* (10,356); 8044 網家 (6,139); 5278 尚凡* (5,934)",Digital/Cloud,,,,,,,,,,,
industry_summary,,2.0,0.03285903525990549,0.03285903525990549,1.0,inf,18622.15035,0.0,0.0010683760683760685,0.0019609144197293847,5905 南仁湖 (2),"5905 南仁湖 (18,622)",Tourism/Hospitality,,,,,,,,,,,
industry_summary,,5.0,0.0003130403969227952,0.007265506920415225,0.6,0.9726884986264706,-414.41510000000017,-14790.3237,0.002670940170940171,-4.363795426791812e-05,6596 寬宏藝術 (2); 3083 網龍 (2); 6482 弘煜科 (1),"6596 寬宏藝術 (12,660); 3083 網龍 (1,716); 6482 弘煜科 (-14,790)",Cultural/Creative,,,,,,,,,,,
concentration,,,,,,,,,,,,,,sector,5.0,0.656517094017094,0.9946581196581196,0.9999999999999999,0.6408133608900173,0.9955341901298961,1.0,0.5187867539630361,0.5077706599350753,
concentration,,,,,,,,,,,,,,industry,17.0,0.656517094017094,0.7873931623931625,0.8664529914529916,0.6408133608900173,0.7723577290955606,0.86474269808072,0.4458546780261524,0.42689091756308023,
stress_tests,,1872.0,0.018918418628996937,0.015530591836734694,0.7350427350427351,5.316511196630084,9496666.5361,-141139.60435000062,1.0,1.0,,,,,,,,,,,,,,trade_all
stress_tests,,643.0,0.01977211376030238,0.017014430656934306,0.7340590979782271,6.380571982016712,3411075.73585,-93206.1354000005,0.343482905982906,0.35918663910998266,,,,,,,,,,,,,,remove_top_1_sector_by_pnl
stress_tests,,10.0,0.01508489716290603,0.01754826039552936,0.8,3.794997484355722,42410.30714999999,-14790.3237,0.005341880341880342,0.004465809870103816,,,,,,,,,,,,,,remove_top_3_sectors_by_pnl
stress_tests,,643.0,0.01977211376030238,0.017014430656934306,0.7340590979782271,6.380571982016712,3411075.73585,-93206.1354000005,0.343482905982906,0.35918663910998266,,,,,,,,,,,,,,remove_top_1_industry_by_pnl
stress_tests,,411.0,0.019739084417781855,0.016804190361445783,0.7299270072992701,6.9717967834319365,2161842.7363,-31264.27829999989,0.21955128205128205,0.22764227090443936,,,,,,,,,,,,,,remove_top_3_industries_by_pnl
stress_tests,,1862.0,0.01893900682161826,0.015530591836734694,0.7346938775510204,5.32707774625909,9454256.22895,-141139.60435000062,0.9946581196581197,0.9955341901298961,,,,,,,,,,,,,,sectors_with_at_least_30_oos_trades
stress_tests,,1872.0,0.018918418628996937,0.015530591836734694,0.7350427350427351,5.316511196630084,9496666.5361,-141139.60435000062,1.0,1.0,,,,,,,,,,,,,,sectors_with_positive_median_net_return
stress_tests,,1872.0,0.018918418628996937,0.015530591836734694,0.7350427350427351,5.316511196630084,9496666.5361,-141139.60435000062,1.0,1.0,,,,,,,,,,,,,,sectors_with_profit_factor_gt_1_5
