window_id,selected_rank,config_hash,trade_date,daily_trades,daily_net_pnl,daily_buy_notional,daily_return,cumulative_net_pnl,overall_cumulative_net_pnl
WF008,1,f4d71f42561534a9,2025-10-08,1,-307.8639,63100.0,-0.004878984152139461,3316.134060000015,-44010.49574499997
WF008,1,f4d71f42561534a9,2025-10-16,1,3148.11944,86000.0,0.03660604,6464.253500000015,-40862.37630499997
WF008,1,f4d71f42561534a9,2025-10-22,1,-2226.1440100000073,67000.0,-0.03322603000000011,4238.109490000008,-43088.52031499997
WF008,1,f4d71f42561534a9,2025-10-27,1,-3296.022176,99200.0,-0.03322603,942.0873140000081,-46384.54249099997
WF008,1,f4d71f42561534a9,2025-11-03,1,-2259.37004,68000.0,-0.03322603,-1317.2827259999917,-48643.91253099997
WF008,1,f4d71f42561534a9,2025-11-11,1,2866.252932,78300.0,0.03660604,1548.9702060000081,-45777.65959899997
WF008,1,f4d71f42561534a9,2025-11-13,1,2115.829112,57800.0,0.03660604,3664.799318000008,-43661.83048699997
WF008,1,f4d71f42561534a9,2025-11-19,1,-2226.1440100000073,67000.0,-0.03322603000000011,1438.6553080000008,-45887.974496999974
WF008,1,f4d71f42561534a9,2025-11-21,1,2782.05904,76000.0,0.03660604,4220.714348000001,-43105.915456999974
WF008,1,f4d71f42561534a9,2025-12-01,1,-2219.498804000007,66800.0,-0.03322603000000011,2001.2155439999942,-45325.41426099998
WF008,1,f4d71f42561534a9,2025-12-04,1,-1499.5478,91700.0,-0.016352756815703383,501.6677439999942,-46824.962060999984
WF008,1,f4d71f42561534a9,2025-12-30,2,3130.3342439999783,153100.0,0.020446337322011614,3632.0019879999727,-43694.62781700001
WF009,1,f4d71f42561534a9,2026-01-02,1,-2940.503655,88500.0,-0.03322603,-2940.503655,-46635.13147200001
WF009,1,f4d71f42561534a9,2026-01-05,1,3409.852626,93150.0,0.03660604,469.3489709999999,-43225.27884600001
WF009,1,f4d71f42561534a9,2026-01-08,1,2232.9684400000074,61000.0,0.036606040000000124,2702.3174110000073,-40992.310406000004
WF009,1,f4d71f42561534a9,2026-01-15,1,-2412.209778,72600.0,-0.03322603,290.10763300000735,-43404.520184
WF009,1,f4d71f42561534a9,2026-01-19,1,2126.810924000007,58100.0,0.036606040000000124,2416.9185570000145,-41277.709259999996
WF009,1,f4d71f42561534a9,2026-01-20,1,3623.9979600000147,99000.0,0.036606040000000145,6040.916517000029,-37653.71129999998
WF009,1,f4d71f42561534a9,2026-01-22,1,-2292.5960700000146,69000.0,-0.03322603000000021,3748.320447000014,-39946.307369999995
WF009,1,f4d71f42561534a9,2026-01-29,1,-2385.628954,71800.0,-0.03322603,1362.6914930000144,-42331.936323999995
WF009,1,f4d71f42561534a9,2026-02-23,1,3049.283132,83300.0,0.03660604,4411.974625000014,-39282.653192
WF009,1,f4d71f42561534a9,2026-02-25,1,-2076.626875,62500.0,-0.03322603,2335.3477500000145,-41359.280067
WF009,1,f4d71f42561534a9,2026-02-26,1,-141.24345000000005,88200.0,-0.0016013996598639461,2194.1043000000145,-41500.523517
WF009,1,f4d71f42561534a9,2026-03-02,2,5853.305796000015,159900.0,0.0366060400000001,8047.41009600003,-35647.217720999986
WF009,1,f4d71f42561534a9,2026-03-03,1,701.2801,59600.0,0.011766444630872482,8748.690196000029,-34945.93762099999
WF009,1,f4d71f42561534a9,2026-03-11,1,-2491.95225,75000.0,-0.03322603,6256.737946000028,-37437.88987099999
WF009,1,f4d71f42561534a9,2026-03-12,2,4938.154796,134900.0,0.03660604,11194.89274200003,-32499.735074999993
WF009,1,f4d71f42561534a9,2026-03-16,1,-2305.886482,69400.0,-0.03322603,8889.00626000003,-34805.62155699999
WF009,1,f4d71f42561534a9,2026-03-23,1,-2525.17828,76000.0,-0.033226030000000004,6363.827980000029,-37330.79983699999
WF010,1,f4d71f42561534a9,2026-04-02,1,-3063.439966,92200.0,-0.03322603,-3063.439966,-40394.23980299999
WF010,1,f4d71f42561534a9,2026-04-09,1,478.0143,66800.0,0.007155902694610778,-2585.425666,-39916.22550299999
WF010,1,f4d71f42561534a9,2026-04-14,3,-7366.210851000007,221700.0,-0.03322603000000003,-9951.636517000006,-47282.43635399999
WF010,1,f4d71f42561534a9,2026-04-15,2,-5711.5545569999995,171900.0,-0.03322603,-15663.191074000006,-52993.990910999986
WF010,1,f4d71f42561534a9,2026-04-17,1,-1406.874,63600.0,-0.022120660377358492,-17070.065074000006,-54400.86491099999
WF010,1,f4d71f42561534a9,2026-04-22,1,317.0807,55100.0,0.005754640653357531,-16752.984374000007,-54083.78421099999
WF010,1,f4d71f42561534a9,2026-04-23,1,-3124.9081215,94050.0,-0.033226030000000004,-19877.892495500007,-57208.69233249999
WF010,1,f4d71f42561534a9,2026-05-06,1,-2581.662531,77700.0,-0.03322603,-22459.555026500006,-59790.35486349999
WF010,1,f4d71f42561534a9,2026-05-07,1,2906.5195760000147,79400.0,0.03660604000000019,-19553.035450499992,-56883.83528749998
WF010,1,f4d71f42561534a9,2026-05-11,1,-1668.5178,50200.0,-0.033237406374501996,-21221.553250499994,-58552.35308749998
WF010,1,f4d71f42561534a9,2026-05-20,2,-28.059399999985544,190000.0,-0.00014768105263150287,-21249.612650499977,-58580.41248749996
WF010,1,f4d71f42561534a9,2026-05-25,1,-258.89300000000003,78500.0,-0.0032980000000000006,-21508.505650499977,-58839.305487499965
WF010,1,f4d71f42561534a9,2026-05-28,2,643.7824079999996,170200.0,0.003782505334900115,-20864.72324249998,-58195.523079499966
WF010,1,f4d71f42561534a9,2026-05-29,2,3790.1064280000146,129700.0,0.029222100447185925,-17074.616814499965,-54405.41665149995
WF010,1,f4d71f42561534a9,2026-06-01,1,-631.8792,70600.0,-0.008950130311614731,-17706.496014499964,-55037.295851499955
WF010,1,f4d71f42561534a9,2026-06-02,3,-2075.771368,245850.0,-0.00844324331096197,-19782.267382499966,-57113.06721949996
WF010,1,f4d71f42561534a9,2026-06-03,2,3733.64326,156500.0,0.023857145431309904,-16048.624122499965,-53379.42395949996
WF010,1,f4d71f42561534a9,2026-06-04,1,-1563.60925,96000.0,-0.016287596354166666,-17612.233372499966,-54943.03320949996
WF010,1,f4d71f42561534a9,2026-06-18,1,-290.0547,57700.0,-0.005026944540727904,-17902.288072499967,-55233.08790949996
WF010,1,f4d71f42561534a9,2026-06-24,1,3279.901184,89600.0,0.03660604,-14622.386888499967,-51953.18672549996
