profile_name,candidate_hash,signal_date,symbol,name,market,sector,industry,close_price,limit_up_price,turnover_twd,volume_ratio_20d,consecutive_limit_up_count,fill_quality_score,planned_entry_price,planned_exit,target_notional_twd,capped_notional_twd,planned_shares,planned_buy_notional_twd,estimated_buy_cost,estimated_cash_required,ranking,notes,execution_warning
original_champion_tpex_500m,,2026-07-01,8182,加高,TPEX,Technology/Electronics,Electronic Components,54.0,54.0,627094588.0,1.5119422766723514,1,100.0,54.0,Day1 open,300000.0,200000.0,3000,162000.0,145.638,162145.638,1,Ranked by fill_quality_score. Moderate fill proxy reason: moderate_daily_activity_evidence,Paper trade only. Day0 close limit-up fills may not be executable without auction/order-book confirmation.
