profile_name,candidate_hash,signal_date,symbol,name,market,sector,industry,close_price,limit_up_price,turnover_twd,volume_ratio_20d,consecutive_limit_up_count,fill_quality_score,planned_entry_price,planned_exit,target_notional_twd,capped_notional_twd,planned_shares,planned_buy_notional_twd,estimated_buy_cost,estimated_cash_required,ranking,notes,execution_warning
broad_challenger_097dd332,097dd332,2026-07-02,2302,麗正,TWSE,Technology/Electronics,Semiconductor,55.4,55.0,968370500.0,2.219960509444009,1,100.0,55.4,Day1 open,300000.0,200000.0,3000,166200.0,149.41380000000004,166349.4138,1,Ranked by fill_quality_score. Moderate fill proxy reason: moderate_daily_activity_evidence,Paper trade only. Day0 close limit-up fills may not be executable without auction/order-book confirmation.
broad_challenger_097dd332,097dd332,2026-07-02,3317,尼克森,TPEX,Technology/Electronics,Semiconductor,97.3,97.0,905416998.0,1.746882209128809,1,100.0,97.3,Day1 open,300000.0,200000.0,2000,194600.0,174.9454,194774.9454,2,Ranked by fill_quality_score. Moderate fill proxy reason: moderate_daily_activity_evidence,Paper trade only. Day0 close limit-up fills may not be executable without auction/order-book confirmation.
broad_challenger_097dd332,097dd332,2026-07-02,6133,金橋,TWSE,Technology/Electronics,Electronic Components,26.25,26.2,222146950.0,5.01750940362762,1,90.0,26.25,Day1 open,300000.0,200000.0,7000,183750.0,165.19125000000003,183915.19125,3,Ranked by fill_quality_score. Moderate fill proxy reason: moderate_daily_activity_evidence,Paper trade only. Day0 close limit-up fills may not be executable without auction/order-book confirmation.
broad_challenger_097dd332,097dd332,2026-07-02,2484,希華,TWSE,Technology/Electronics,Electronic Components,87.7,87.5,5827996100.0,1.5430312858167572,2,80.0,87.7,Day1 open,300000.0,200000.0,2000,175400.0,157.68460000000002,175557.6846,4,Ranked by fill_quality_score. Moderate fill proxy reason: moderate_daily_activity_evidence,Paper trade only. Day0 close limit-up fills may not be executable without auction/order-book confirmation.
broad_challenger_097dd332,097dd332,2026-07-02,1515,力山,TWSE,Industrials/Other,Electric Machinery,38.95,38.9,285052750.0,2.5220560032311323,2,70.0,38.95,Day1 open,300000.0,200000.0,5000,194750.0,175.08025,194925.08025,5,Ranked by fill_quality_score. Moderate fill proxy reason: moderate_daily_activity_evidence,Paper trade only. Day0 close limit-up fills may not be executable without auction/order-book confirmation.
